analysis,base_deaths,coverage,max_vaccines,mortality_reduction_pct,radius,replicate,risk,scenario_deaths,seed,ve_i,ve_m
fig3_risk_compensation,1183.0,0.4,0,65.25781910397295,2,88,1.75,411.0,2026726088,0.75,0.75
fig3_risk_compensation,959.0,0.4,0,73.40980187695516,2,89,1.75,255.00000000000003,2026726089,0.75,0.75
fig3_risk_compensation,1501.0,0.4,0,82.47834776815456,2,90,1.75,263.0,2026726090,0.75,0.75
fig3_risk_compensation,1025.0,0.4,0,75.51219512195122,2,91,1.75,251.0,2026726091,0.75,0.75
fig3_risk_compensation,1254.0,0.4,0,79.1866028708134,2,92,1.75,261.0,2026726092,0.75,0.75
fig3_risk_compensation,1186.0,0.4,0,62.14165261382799,2,93,1.75,449.0,2026726093,0.75,0.75
fig3_risk_compensation,1363.0,0.4,0,80.04402054292002,2,94,1.75,272.0,2026726094,0.75,0.75
fig3_risk_compensation,1109.0,0.4,0,76.64562669071235,2,95,1.75,259.0,2026726095,0.75,0.75
fig3_risk_compensation,1275.0,0.4,0,83.6078431372549,2,96,1.75,208.99999999999997,2026726096,0.75,0.75
fig3_risk_compensation,1023.0,0.4,0,85.63049853372434,2,97,1.75,147.0,2026726097,0.75,0.75
fig3_risk_compensation,689.0,0.4,0,62.989840348330915,2,98,1.75,255.00000000000003,2026726098,0.75,0.75
fig3_risk_compensation,1633.0,0.4,0,79.73055725658297,2,99,1.75,331.0,2026726099,0.75,0.75
fig3_risk_compensation,859.0,0.4,0,60.53550640279395,2,0,1.75,339.0,2026727000,0.9,0.9
fig3_risk_compensation,1408.0,0.4,0,85.58238636363636,2,1,1.75,203.0,2026727001,0.9,0.9
fig3_risk_compensation,1302.0,0.4,0,76.57450076804915,2,2,1.75,305.0,2026727002,0.9,0.9
fig3_risk_compensation,1561.0,0.4,0,84.56117873158232,2,3,1.75,240.99999999999997,2026727003,0.9,0.9
fig3_risk_compensation,1063.0,0.4,0,74.41204139228599,2,4,1.75,272.0,2026727004,0.9,0.9
fig3_risk_compensation,1273.0,0.4,0,82.48232521602513,2,5,1.75,223.00000000000003,2026727005,0.9,0.9
fig3_risk_compensation,1671.0,0.4,0,90.12567324955117,2,6,1.75,165.0,2026727006,0.9,0.9
fig3_risk_compensation,1372.0,0.4,0,77.55102040816327,2,7,1.75,308.0,2026727007,0.9,0.9
fig3_risk_compensation,733.0,0.4,0,64.93860845839018,2,8,1.75,257.0,2026727008,0.9,0.9
fig3_risk_compensation,1075.0,0.4,0,68.93023255813954,2,9,1.75,334.0,2026727009,0.9,0.9
fig3_risk_compensation,1285.0,0.4,0,73.15175097276264,2,10,1.75,345.0,2026727010,0.9,0.9
fig3_risk_compensation,1147.0,0.4,0,70.79337401918048,2,11,1.75,335.0,2026727011,0.9,0.9
fig3_risk_compensation,1167.0,0.4,0,73.35047129391603,2,12,1.75,311.0,2026727012,0.9,0.9
fig3_risk_compensation,921.0,0.4,0,71.76981541802388,2,13,1.75,260.0,2026727013,0.9,0.9
fig3_risk_compensation,1307.0,0.4,0,86.61055853098699,2,14,1.75,175.0,2026727014,0.9,0.9
fig3_risk_compensation,1073.0,0.4,0,70.45666356011183,2,15,1.75,317.0,2026727015,0.9,0.9
fig3_risk_compensation,906.0,0.4,0,82.560706401766,2,16,1.75,158.0,2026727016,0.9,0.9
fig3_risk_compensation,1103.0,0.4,0,79.14777878513146,2,17,1.75,230.0,2026727017,0.9,0.9
fig3_risk_compensation,1258.0,0.4,0,80.60413354531002,2,18,1.75,244.0,2026727018,0.9,0.9
fig3_risk_compensation,1156.0,0.4,0,81.57439446366782,2,19,1.75,213.0,2026727019,0.9,0.9
fig3_risk_compensation,1352.0,0.4,0,85.20710059171597,2,20,1.75,200.0,2026727020,0.9,0.9
fig3_risk_compensation,1064.0,0.4,0,77.72556390977444,2,21,1.75,237.00000000000003,2026727021,0.9,0.9
fig3_risk_compensation,591.0,0.4,0,61.25211505922166,2,22,1.75,229.0,2026727022,0.9,0.9
fig3_risk_compensation,895.0,0.4,0,81.22905027932961,2,23,1.75,168.0,2026727023,0.9,0.9
fig3_risk_compensation,669.0,0.4,0,63.228699551569505,2,24,1.75,246.0,2026727024,0.9,0.9
fig3_risk_compensation,946.0,0.4,0,74.31289640591966,2,25,1.75,243.0,2026727025,0.9,0.9
fig3_risk_compensation,876.0,0.4,0,80.0228310502283,2,26,1.75,175.0,2026727026,0.9,0.9
fig3_risk_compensation,995.0,0.4,0,80.30150753768844,2,27,1.75,196.0,2026727027,0.9,0.9
fig3_risk_compensation,1319.0,0.4,0,73.38893100833965,2,28,1.75,351.0,2026727028,0.9,0.9
fig3_risk_compensation,1170.0,0.4,0,86.75213675213675,2,29,1.75,155.0,2026727029,0.9,0.9
fig3_risk_compensation,1055.0,0.4,0,77.53554502369668,2,30,1.75,237.00000000000003,2026727030,0.9,0.9
fig3_risk_compensation,1110.0,0.4,0,80.27027027027027,2,31,1.75,219.0,2026727031,0.9,0.9
fig3_risk_compensation,1121.0,0.4,0,83.05084745762711,2,32,1.75,190.0,2026727032,0.9,0.9
fig3_risk_compensation,1110.0,0.4,0,75.13513513513513,2,33,1.75,276.0,2026727033,0.9,0.9
fig3_risk_compensation,1425.0,0.4,0,88.91228070175438,2,34,1.75,158.0,2026727034,0.9,0.9
fig3_risk_compensation,1324.0,0.4,0,84.29003021148036,2,35,1.75,207.99999999999997,2026727035,0.9,0.9
fig3_risk_compensation,875.0000000000001,0.4,0,73.4857142857143,2,36,1.75,232.0,2026727036,0.9,0.9
fig3_risk_compensation,1311.0,0.4,0,78.94736842105263,2,37,1.75,276.0,2026727037,0.9,0.9
fig3_risk_compensation,988.0,0.4,0,70.8502024291498,2,38,1.75,288.0,2026727038,0.9,0.9
fig3_risk_compensation,1321.0,0.4,0,64.26949280847843,2,39,1.75,472.0,2026727039,0.9,0.9
fig3_risk_compensation,830.0,0.4,0,79.87951807228916,2,40,1.75,167.0,2026727040,0.9,0.9
fig3_risk_compensation,1074.0,0.4,0,81.19180633147114,2,41,1.75,202.0,2026727041,0.9,0.9
fig3_risk_compensation,1431.0,0.4,0,82.25017470300489,2,42,1.75,254.00000000000003,2026727042,0.9,0.9
fig3_risk_compensation,1153.0,0.4,0,76.58282740676496,2,43,1.75,270.0,2026727043,0.9,0.9
fig3_risk_compensation,1412.0,0.4,0,85.69405099150141,2,44,1.75,202.0,2026727044,0.9,0.9
fig3_risk_compensation,877.0,0.4,0,73.77423033067275,2,45,1.75,230.0,2026727045,0.9,0.9
fig3_risk_compensation,1291.0,0.4,0,81.64213787761425,2,46,1.75,237.00000000000003,2026727046,0.9,0.9
fig3_risk_compensation,1387.0,0.4,0,86.3013698630137,2,47,1.75,190.0,2026727047,0.9,0.9
fig3_risk_compensation,1545.0,0.4,0,83.68932038834951,2,48,1.75,252.0,2026727048,0.9,0.9
fig3_risk_compensation,1193.0,0.4,0,83.15171835708298,2,49,1.75,201.0,2026727049,0.9,0.9
fig3_risk_compensation,1671.0,0.4,0,82.16636744464392,2,50,1.75,298.0,2026727050,0.9,0.9
fig3_risk_compensation,1042.0,0.4,0,68.23416506717851,2,51,1.75,331.0,2026727051,0.9,0.9
fig3_risk_compensation,1368.0,0.4,0,82.96783625730994,2,52,1.75,233.0,2026727052,0.9,0.9
fig3_risk_compensation,1071.0,0.4,0,80.3921568627451,2,53,1.75,210.0,2026727053,0.9,0.9
fig3_risk_compensation,918.0000000000001,0.4,0,66.7755991285403,2,54,1.75,305.0,2026727054,0.9,0.9
fig3_risk_compensation,1142.0,0.4,0,81.61120840630473,2,55,1.75,210.0,2026727055,0.9,0.9
fig3_risk_compensation,735.0,0.4,0,57.006802721088434,2,56,1.75,316.0,2026727056,0.9,0.9
fig3_risk_compensation,1178.0,0.4,0,78.09847198641766,2,57,1.75,258.0,2026727057,0.9,0.9
fig3_risk_compensation,1324.0,0.4,0,70.84592145015105,2,58,1.75,386.0,2026727058,0.9,0.9
fig3_risk_compensation,1234.0,0.4,0,76.98541329011346,2,59,1.75,284.0,2026727059,0.9,0.9
fig3_risk_compensation,1001.9999999999999,0.4,0,77.7445109780439,2,60,1.75,223.00000000000003,2026727060,0.9,0.9
fig3_risk_compensation,945.0,0.4,0,78.73015873015873,2,61,1.75,201.0,2026727061,0.9,0.9
fig3_risk_compensation,1064.0,0.4,0,77.72556390977444,2,62,1.75,237.00000000000003,2026727062,0.9,0.9
fig3_risk_compensation,1159.0,0.4,0,81.7946505608283,2,63,1.75,211.0,2026727063,0.9,0.9
fig3_risk_compensation,1164.0,0.4,0,80.32646048109966,2,64,1.75,229.0,2026727064,0.9,0.9
fig3_risk_compensation,1026.0,0.4,0,78.65497076023392,2,65,1.75,219.0,2026727065,0.9,0.9
fig3_risk_compensation,993.9999999999999,0.4,0,73.54124748490945,2,66,1.75,263.0,2026727066,0.9,0.9
fig3_risk_compensation,979.0,0.4,0,78.44739530132789,2,67,1.75,211.0,2026727067,0.9,0.9
fig3_risk_compensation,755.0,0.4,0,67.94701986754967,2,68,1.75,241.99999999999997,2026727068,0.9,0.9
fig3_risk_compensation,886.9999999999999,0.4,0,74.74633596392333,2,69,1.75,223.99999999999997,2026727069,0.9,0.9
fig3_risk_compensation,854.0000000000001,0.4,0,73.65339578454333,2,70,1.75,224.99999999999997,2026727070,0.9,0.9
fig3_risk_compensation,1334.0,0.4,0,76.0119940029985,2,71,1.75,320.0,2026727071,0.9,0.9
fig3_risk_compensation,1143.0,0.4,0,80.66491688538933,2,72,1.75,221.00000000000003,2026727072,0.9,0.9
fig3_risk_compensation,1133.0,0.4,0,70.43248014121801,2,73,1.75,335.0,2026727073,0.9,0.9
fig3_risk_compensation,909.0000000000001,0.4,0,76.56765676567657,2,74,1.75,213.0,2026727074,0.9,0.9
fig3_risk_compensation,916.9999999999999,0.4,0,79.82551799345691,2,75,1.75,185.0,2026727075,0.9,0.9
fig3_risk_compensation,1178.0,0.4,0,87.09677419354838,2,76,1.75,152.0,2026727076,0.9,0.9
fig3_risk_compensation,1201.0,0.4,0,87.59367194004996,2,77,1.75,149.0,2026727077,0.9,0.9
fig3_risk_compensation,1221.0,0.4,0,76.16707616707616,2,78,1.75,291.0,2026727078,0.9,0.9
fig3_risk_compensation,1128.0,0.4,0,74.64539007092199,2,79,1.75,286.0,2026727079,0.9,0.9
fig3_risk_compensation,1228.0,0.4,0,72.63843648208469,2,80,1.75,336.0,2026727080,0.9,0.9
fig3_risk_compensation,1150.0,0.4,0,84.95652173913044,2,81,1.75,173.0,2026727081,0.9,0.9
fig3_risk_compensation,932.0,0.4,0,73.92703862660944,2,82,1.75,243.0,2026727082,0.9,0.9
fig3_risk_compensation,1168.0,0.4,0,79.96575342465754,2,83,1.75,234.0,2026727083,0.9,0.9
fig3_risk_compensation,854.0000000000001,0.4,0,74.23887587822014,2,84,1.75,220.0,2026727084,0.9,0.9
fig3_risk_compensation,1043.0,0.4,0,77.5647171620326,2,85,1.75,234.0,2026727085,0.9,0.9
fig3_risk_compensation,1202.0,0.4,0,81.03161397670549,2,86,1.75,228.0,2026727086,0.9,0.9
fig3_risk_compensation,1461.0,0.4,0,81.3141683778234,2,87,1.75,273.0,2026727087,0.9,0.9
fig3_risk_compensation,1083.0,0.4,0,85.78024007386888,2,88,1.75,154.0,2026727088,0.9,0.9
fig3_risk_compensation,945.0,0.4,0,86.13756613756614,2,89,1.75,131.0,2026727089,0.9,0.9
fig3_risk_compensation,1188.0,0.4,0,74.41077441077441,2,90,1.75,304.0,2026727090,0.9,0.9
fig3_risk_compensation,1250.0,0.4,0,85.76,2,91,1.75,178.0,2026727091,0.9,0.9
fig3_risk_compensation,1533.0,0.4,0,77.62557077625571,2,92,1.75,343.0,2026727092,0.9,0.9
fig3_risk_compensation,747.0,0.4,0,63.58768406961178,2,93,1.75,272.0,2026727093,0.9,0.9
fig3_risk_compensation,975.0,0.4,0,86.97435897435898,2,94,1.75,127.00000000000001,2026727094,0.9,0.9
fig3_risk_compensation,711.0,0.4,0,68.07313642756681,2,95,1.75,227.0,2026727095,0.9,0.9
fig3_risk_compensation,1183.0,0.4,0,77.59932375316991,2,96,1.75,265.0,2026727096,0.9,0.9
fig3_risk_compensation,790.0000000000001,0.4,0,75.06329113924052,2,97,1.75,197.0,2026727097,0.9,0.9
fig3_risk_compensation,874.0,0.4,0,66.36155606407323,2,98,1.75,294.0,2026727098,0.9,0.9
fig3_risk_compensation,848.9999999999999,0.4,0,81.03651354534746,2,99,1.75,161.0,2026727099,0.9,0.9
fig3_risk_compensation,861.9999999999999,0.4,0,39.32714617169373,2,0,1.75,523.0,2026724000,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1038.0,0.4,0,48.747591522158,2,1,1.75,532.0,2026724001,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,687.0,0.4,0,26.637554585152838,2,2,1.75,504.0,2026724002,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1196.0,0.4,0,60.869565217391305,2,3,1.75,468.0,2026724003,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,905.0000000000001,0.4,0,41.54696132596686,2,4,1.75,529.0,2026724004,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1451.0,0.4,0,56.099241902136455,2,5,1.75,637.0,2026724005,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1175.0,0.4,0,69.27659574468085,2,6,1.75,361.0,2026724006,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,864.0,0.4,0,18.75,2,7,1.75,702.0,2026724007,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,693.0,0.4,0,19.913419913419915,2,8,1.75,555.0,2026724008,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1253.0,0.4,0,53.63128491620112,2,9,1.75,581.0,2026724009,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1541.0,0.4,0,62.6865671641791,2,10,1.75,575.0,2026724010,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1123.0,0.4,0,53.69545859305432,2,11,1.75,520.0,2026724011,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1221.0,0.4,0,66.01146601146601,2,12,1.75,415.0,2026724012,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1260.0,0.4,0,62.93650793650794,2,13,1.75,466.99999999999994,2026724013,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,674.0,0.4,0,28.783382789317518,2,14,1.75,479.99999999999994,2026724014,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1107.0,0.4,0,56.278229448961156,2,15,1.75,483.99999999999994,2026724015,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1005.0,0.4,0,42.985074626865675,2,16,1.75,573.0,2026724016,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1127.0,0.4,0,72.84826974267968,2,17,1.75,306.0,2026724017,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1226.0,0.4,0,73.2463295269168,2,18,1.75,328.0,2026724018,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1001.0,0.4,0,55.44455544455545,2,19,1.75,446.00000000000006,2026724019,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,992.0,0.4,0,55.141129032258064,2,20,1.75,445.0,2026724020,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1196.0,0.4,0,55.936454849498325,2,21,1.75,527.0,2026724021,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1133.0,0.4,0,48.80847308031774,2,22,1.75,580.0,2026724022,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1211.0,0.4,0,68.0429397192403,2,23,1.75,387.0,2026724023,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1402.0,0.4,0,66.04850213980029,2,24,1.75,476.00000000000006,2026724024,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1103.0,0.4,0,56.75430643699003,2,25,1.75,477.0,2026724025,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1028.0,0.4,0,53.11284046692607,2,26,1.75,481.99999999999994,2026724026,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1107.0,0.4,0,40.65040650406504,2,27,1.75,657.0,2026724027,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1455.0,0.4,0,59.51890034364261,2,28,1.75,589.0,2026724028,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1294.0,0.4,0,65.45595054095827,2,29,1.75,447.0,2026724029,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,907.0,0.4,0,20.286659316427784,2,30,1.75,723.0,2026724030,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,822.0,0.4,0,17.883211678832115,2,31,1.75,675.0,2026724031,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1581.0,0.4,0,73.37128399746996,2,32,1.75,421.0,2026724032,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,812.0,0.4,0,44.82758620689656,2,33,1.75,447.99999999999994,2026724033,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,779.0,0.4,0,19.6405648267009,2,34,1.75,626.0,2026724034,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,816.0000000000001,0.4,0,26.593137254901972,2,35,1.75,599.0,2026724035,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1119.0,0.4,0,55.58534405719392,2,36,1.75,496.99999999999994,2026724036,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1081.0,0.4,0,37.18778908418131,2,37,1.75,679.0,2026724037,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,831.9999999999999,0.4,0,53.48557692307691,2,38,1.75,387.0,2026724038,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1022.0,0.4,0,58.51272015655577,2,39,1.75,424.0,2026724039,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1020.0000000000001,0.4,0,37.941176470588246,2,40,1.75,633.0,2026724040,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,885.0,0.4,0,45.19774011299435,2,41,1.75,485.0,2026724041,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1448.0,0.4,0,56.767955801104975,2,42,1.75,626.0,2026724042,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1159.0,0.4,0,41.156169111302844,2,43,1.75,682.0,2026724043,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,920.0,0.4,0,34.23913043478261,2,44,1.75,605.0,2026724044,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1089.0,0.4,0,49.219467401285584,2,45,1.75,553.0,2026724045,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1358.0,0.4,0,60.898379970544916,2,46,1.75,531.0,2026724046,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1080.0,0.4,0,44.074074074074076,2,47,1.75,604.0,2026724047,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1542.0,0.4,0,56.2905317769131,2,48,1.75,674.0,2026724048,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1063.0,0.4,0,67.92097836312324,2,49,1.75,341.0,2026724049,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1074.0,0.4,0,70.85661080074487,2,50,1.75,313.0,2026724050,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1211.0,0.4,0,56.89512799339389,2,51,1.75,522.0,2026724051,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1195.0,0.4,0,42.84518828451883,2,52,1.75,683.0,2026724052,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1045.0,0.4,0,64.88038277511961,2,53,1.75,367.0,2026724053,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1170.0,0.4,0,62.9059829059829,2,54,1.75,434.0,2026724054,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1245.0,0.4,0,52.28915662650602,2,55,1.75,594.0,2026724055,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1469.0,0.4,0,49.149081007488086,2,56,1.75,747.0,2026724056,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,931.0,0.4,0,62.29860365198711,2,57,1.75,351.0,2026724057,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1240.0,0.4,0,52.41935483870968,2,58,1.75,590.0,2026724058,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1061.0,0.4,0,49.95287464655985,2,59,1.75,531.0,2026724059,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,835.0,0.4,0,50.89820359281436,2,60,1.75,410.00000000000006,2026724060,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1234.0,0.4,0,44.89465153970826,2,61,1.75,680.0,2026724061,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,970.0,0.4,0,49.896907216494846,2,62,1.75,486.0,2026724062,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1124.0,0.4,0,36.120996441281136,2,63,1.75,718.0,2026724063,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1321.0,0.4,0,58.36487509462528,2,64,1.75,550.0,2026724064,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,746.0,0.4,0,43.5656836461126,2,65,1.75,421.0,2026724065,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1229.0,0.4,0,60.21155410903173,2,66,1.75,489.0,2026724066,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1222.0,0.4,0,51.71849427168576,2,67,1.75,590.0,2026724067,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1161.0,0.4,0,61.67097329888028,2,68,1.75,445.0,2026724068,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1120.0,0.4,0,41.42857142857143,2,69,1.75,656.0,2026724069,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1401.0,0.4,0,68.23697359029265,2,70,1.75,445.0,2026724070,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,861.9999999999999,0.4,0,34.91879350348027,2,71,1.75,561.0,2026724071,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1073.0,0.4,0,67.00838769804287,2,72,1.75,354.0,2026724072,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,886.9999999999999,0.4,0,56.70800450958286,2,73,1.75,384.0,2026724073,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1398.0,0.4,0,63.6623748211731,2,74,1.75,508.00000000000006,2026724074,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1144.0,0.4,0,45.71678321678322,2,75,1.75,621.0,2026724075,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1467.0,0.4,0,51.533742331288344,2,76,1.75,711.0,2026724076,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1121.0,0.4,0,56.19982158786797,2,77,1.75,491.00000000000006,2026724077,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1251.0,0.4,0,60.59152677857714,2,78,1.75,493.00000000000006,2026724078,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1423.0,0.4,0,61.41953619114547,2,79,1.75,549.0,2026724079,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1129.0,0.4,0,62.356067316209035,2,80,1.75,425.00000000000006,2026724080,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1040.0,0.4,0,52.98076923076923,2,81,1.75,489.0,2026724081,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1170.0,0.4,0,54.1025641025641,2,82,1.75,537.0,2026724082,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1234.0,0.4,0,50.972447325769856,2,83,1.75,605.0,2026724083,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1275.0,0.4,0,38.43137254901962,2,84,1.75,784.9999999999999,2026724084,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,932.0,0.4,0,46.78111587982833,2,85,1.75,496.0,2026724085,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1025.0,0.4,0,48.19512195121951,2,86,1.75,531.0,2026724086,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1158.0,0.4,0,48.27288428324698,2,87,1.75,599.0,2026724087,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1020.0000000000001,0.4,0,45.78431372549021,2,88,1.75,553.0,2026724088,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1223.0,0.4,0,56.00981193785773,2,89,1.75,538.0,2026724089,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1396.0,0.4,0,59.45558739255014,2,90,1.75,566.0,2026724090,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1619.0,0.4,0,61.08709079678814,2,91,1.75,630.0,2026724091,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1187.0,0.4,0,64.70092670598146,2,92,1.75,419.0,2026724092,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,860.0,0.4,0,33.604651162790695,2,93,1.75,571.0,2026724093,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1256.0,0.4,0,65.20700636942675,2,94,1.75,437.0,2026724094,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1009.0,0.4,0,39.54410307234886,2,95,1.75,610.0,2026724095,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1294.0,0.4,0,53.47758887171561,2,96,1.75,602.0,2026724096,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1508.0,0.4,0,73.342175066313,2,97,1.75,402.0,2026724097,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1077.0,0.4,0,47.725162488393686,2,98,1.75,563.0,2026724098,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,842.0,0.4,0,27.197149643705462,2,99,1.75,613.0,2026724099,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1079.0,0.4,0,-6.024096385542169,2,0,1.75,1144.0,2026723000,0.3,0.3
fig3_risk_compensation,980.9999999999999,0.4,0,7.441386340468899,2,1,1.75,908.0,2026723001,0.3,0.3
fig3_risk_compensation,1091.0,0.4,0,5.132905591200733,2,2,1.75,1035.0,2026723002,0.3,0.3
fig3_risk_compensation,1425.0,0.4,0,28.0,2,3,1.75,1026.0,2026723003,0.3,0.3
fig3_risk_compensation,1246.0,0.4,0,12.92134831460674,2,4,1.75,1085.0,2026723004,0.3,0.3
fig3_risk_compensation,1303.0,0.4,0,9.516500383729854,2,5,1.75,1179.0,2026723005,0.3,0.3
fig3_risk_compensation,1423.0,0.4,0,50.73787772312017,2,6,1.75,701.0,2026723006,0.3,0.3
fig3_risk_compensation,1160.0,0.4,0,42.1551724137931,2,7,1.75,671.0,2026723007,0.3,0.3
fig3_risk_compensation,921.0,0.4,0,9.229098805646048,2,8,1.75,835.9999999999999,2026723008,0.3,0.3
fig3_risk_compensation,1436.0,0.4,0,14.763231197771587,2,9,1.75,1224.0,2026723009,0.3,0.3
fig3_risk_compensation,831.0,0.4,0,-1.0830324909747293,2,10,1.75,840.0,2026723010,0.3,0.3
fig3_risk_compensation,986.0000000000001,0.4,0,-19.16835699797159,2,11,1.75,1175.0,2026723011,0.3,0.3
fig3_risk_compensation,925.9999999999999,0.4,0,18.35853131749459,2,12,1.75,756.0,2026723012,0.3,0.3
fig3_risk_compensation,1589.0000000000002,0.4,0,29.20075519194463,2,13,1.75,1125.0,2026723013,0.3,0.3
fig3_risk_compensation,1334.0,0.4,0,39.280359820089956,2,14,1.75,810.0,2026723014,0.3,0.3
fig3_risk_compensation,984.9999999999999,0.4,0,18.883248730964446,2,15,1.75,799.0000000000001,2026723015,0.3,0.3
fig3_risk_compensation,835.9999999999999,0.4,0,-19.25837320574164,2,16,1.75,997.0,2026723016,0.3,0.3
fig3_risk_compensation,741.0,0.4,0,21.322537112010796,2,17,1.75,583.0,2026723017,0.3,0.3
fig3_risk_compensation,1013.0,0.4,0,20.434353405725567,2,18,1.75,806.0,2026723018,0.3,0.3
fig3_risk_compensation,800.0,0.4,0,5.0,2,19,1.75,760.0,2026723019,0.3,0.3
