draw_id,scenario,mean_cases,mean_deaths,mean_doses,comparator_mean_deaths,deaths_averted_pct
16,no_vax_ring1_base_ops,1807.42,820.74,0.0,632.12,-29.839271024489022
16,no_vax_ring1_enh_ops,348.36,156.22,0.0,820.74,80.9659575505032
16,ring1_vax_base_ops,1661.86,749.9,1680.3,820.74,8.631235226746599
16,ring1_vax_enh_ops,299.8,130.3,2298.2,820.74,84.12408314447937
16,comm_base_20,840.86,370.94,20000.0,632.12,41.31810415743846
16,comm_base_40,521.24,217.56,40000.0,632.12,65.58248433841676
16,comm_base_60,341.92,134.04,60000.0,632.12,78.79516547490984
16,comm_base_80,241.34,89.34,80000.0,632.12,85.86660760615074
17,no_vax_base_ops,1403.9,638.78,0.0,638.78,0.0
17,vax_base_ops,1130.7,501.34,7150.54,638.78,21.516014903409626
17,no_vax_enh_ops,324.74,146.76,0.0,638.78,77.02495381821598
17,vax_enh_ops,299.02,132.88,7988.16,638.78,79.19784589373494
17,incremental_ring_vax,299.02,132.88,7988.16,146.76,9.457617879531204
17,no_vax_ring1_base_ops,1763.36,801.04,0.0,638.78,-25.401546698393815
17,no_vax_ring1_enh_ops,452.5,203.54,0.0,801.04,74.59053230799961
17,ring1_vax_base_ops,1614.8,726.88,2028.26,801.04,9.257964645960248
17,ring1_vax_enh_ops,402.82,177.76,3094.92,801.04,77.80884849695396
17,comm_base_20,930.46,410.24,20000.0,638.78,35.777576004258115
17,comm_base_40,634.44,269.76,40000.0,638.78,57.769498105764114
17,comm_base_60,462.12,187.4,60000.0,638.78,70.66282601208555
17,comm_base_80,345.44,133.18,80000.0,638.78,79.150881367607
21,no_vax_base_ops,1774.9,800.3,0.0,800.3,0.0
21,vax_base_ops,1333.64,585.5,7311.04,800.3,26.83993502436586
21,no_vax_enh_ops,355.8,160.9,0.0,800.3,79.89503936023992
21,vax_enh_ops,316.32,140.6,8052.28,800.3,82.43158815444208
21,incremental_ring_vax,316.32,140.6,8052.28,160.9,12.616532007458055
21,no_vax_ring1_base_ops,2433.34,1099.06,0.0,800.3,-37.331000874672
21,no_vax_ring1_enh_ops,467.94,210.4,0.0,1099.06,80.85636816916275
21,ring1_vax_base_ops,2248.16,1005.64,2425.46,1099.06,8.499990901315666
21,ring1_vax_enh_ops,396.04,173.38,3547.6,1099.06,84.22470110821976
21,comm_base_20,949.34,416.9,20000.0,800.3,47.90703486192678
21,comm_base_40,552.48,232.78,40000.0,800.3,70.91340747219793
21,comm_base_60,371.22,149.84,60000.0,800.3,81.27702111708109
21,comm_base_80,267.68,102.34,80000.0,800.3,87.21229538922903
18,no_vax_base_ops,2575.56,1170.44,0.0,1170.44,0.0
18,vax_base_ops,1966.8,873.56,7197.74,1170.44,25.36482006766687
18,no_vax_enh_ops,500.84,226.3,0.0,1170.44,80.66539079320599
18,vax_enh_ops,463.2,206.14,7972.34,1170.44,82.3878199651413
18,incremental_ring_vax,463.2,206.14,7972.34,226.3,8.908528501988522
18,no_vax_ring1_base_ops,3807.0,1734.08,0.0,1170.44,-48.15624893202555
18,no_vax_ring1_enh_ops,908.5,411.12,0.0,1734.08,76.29175124561728
18,ring1_vax_base_ops,3331.4,1500.62,2674.52,1734.08,13.463046687580738
18,ring1_vax_enh_ops,772.6,340.18,5258.56,1734.08,80.38268130651412
18,comm_base_20,1291.86,571.06,20000.0,1170.44,51.20980144219269
18,comm_base_40,746.34,314.5,40000.0,1170.44,73.12976316598886
18,comm_base_60,497.64,200.82,60000.0,1170.44,82.84234988551314
18,comm_base_80,350.58,134.14,80000.0,1170.44,88.53935272205325
22,no_vax_base_ops,1888.08,858.74,0.0,858.74,0.0
22,vax_base_ops,1513.74,667.82,6970.48,858.74,22.232573305074872
22,no_vax_enh_ops,380.0,172.04,0.0,858.74,79.96599669282902
22,vax_enh_ops,348.64,154.96,7890.22,858.74,81.95495726296667
22,incremental_ring_vax,348.64,154.96,7890.22,172.04,9.927923738665418
22,no_vax_ring1_base_ops,2692.58,1223.26,0.0,858.74,-42.448238116309945
22,no_vax_ring1_enh_ops,676.62,309.74,0.0,1223.26,74.679136079002
22,ring1_vax_base_ops,2440.68,1095.42,2359.4,1223.26,10.450762716021117
22,ring1_vax_enh_ops,576.62,254.24,4249.7,1223.26,79.21619279629842
22,comm_base_20,1118.94,494.56,20000.0,858.74,42.40864522439853
22,comm_base_40,708.32,302.74,40000.0,858.74,64.74602324335655
22,comm_base_60,464.78,185.88,60000.0,858.74,78.35433309267066
22,comm_base_80,329.3,123.58,80000.0,858.74,85.60914828702518
19,no_vax_base_ops,3034.6,1371.14,0.0,1371.14,0.0
19,vax_base_ops,2307.6,1018.28,7233.32,1371.14,25.734790028735222
19,no_vax_enh_ops,385.04,175.8,0.0,1371.14,87.17855215368235
19,vax_enh_ops,352.54,158.02,8010.02,1371.14,88.47528334086965
19,incremental_ring_vax,352.54,158.02,8010.02,175.8,10.113765642775881
19,no_vax_ring1_base_ops,5215.5,2360.06,0.0,1371.14,-72.12392607611183
19,no_vax_ring1_enh_ops,591.04,267.7,0.0,2360.06,88.65706804064304
19,ring1_vax_base_ops,4546.46,2025.6,3933.66,2360.06,14.171673601518606
19,ring1_vax_enh_ops,544.16,240.02,4063.58,2360.06,89.82991957831581
19,comm_base_20,1621.7,709.48,20000.0,1371.14,48.256195574485474
19,comm_base_40,930.06,393.26,40000.0,1371.14,71.31875665504617
19,comm_base_60,604.02,241.44,60000.0,1371.14,82.39129483495485
19,comm_base_80,405.08,155.08,80000.0,1371.14,88.68970345843606
20,no_vax_base_ops,2643.96,1198.98,0.0,1198.98,0.0
20,vax_base_ops,2081.62,923.22,7529.1,1198.98,22.999549617174598
20,no_vax_enh_ops,369.38,167.02,0.0,1198.98,86.06982601878263
20,vax_enh_ops,353.22,157.64,8161.84,1198.98,86.8521576673506
20,incremental_ring_vax,353.22,157.64,8161.84,167.02,5.616093880972352
20,no_vax_ring1_base_ops,4173.96,1902.04,0.0,1198.98,-58.63817578274867
20,no_vax_ring1_enh_ops,512.7,232.86,0.0,1902.04,87.75735526066748
20,ring1_vax_base_ops,3670.4,1643.08,4190.8,1902.04,13.614855628693405
20,ring1_vax_enh_ops,455.94,201.62,4527.76,1902.04,89.39980231751173
20,comm_base_20,1568.92,691.4,20000.0,1198.98,42.33431750321107
20,comm_base_40,969.48,410.84,40000.0,1198.98,65.73420740963154
20,comm_base_60,661.94,268.08,60000.0,1198.98,77.64099484561879
20,comm_base_80,475.9,181.84,80000.0,1198.98,84.83377537573604
23,no_vax_base_ops,1975.76,890.76,0.0,890.76,0.0
23,vax_base_ops,1451.32,637.76,7072.78,890.76,28.402712290628227
23,no_vax_enh_ops,364.96,165.52,0.0,890.76,81.41811486820244
23,vax_enh_ops,327.2,145.9,7924.24,890.76,83.62072836678792
23,incremental_ring_vax,327.2,145.9,7924.24,165.52,11.853552440792656
23,no_vax_ring1_base_ops,2734.2,1237.96,0.0,890.76,-38.977951412277164
23,no_vax_ring1_enh_ops,580.08,262.52,0.0,1237.96,78.79414520663026
23,ring1_vax_base_ops,2451.98,1095.66,2772.46,1237.96,11.494717115254124
23,ring1_vax_enh_ops,493.54,217.36,3927.68,1237.96,82.44208213512553
23,comm_base_20,1041.28,456.54,20000.0,890.76,48.747137276033946
23,comm_base_40,590.78,249.66,40000.0,890.76,71.97224841708204
23,comm_base_60,373.22,151.28,60000.0,890.76,83.01674974179353
23,comm_base_80,253.62,96.2,80000.0,890.76,89.20023350846468
24,no_vax_base_ops,2561.64,1156.82,0.0,1156.82,0.0
24,vax_base_ops,1927.6,853.92,7252.06,1156.82,26.183848826956655
24,no_vax_enh_ops,378.52,171.82,0.0,1156.82,85.14721391400565
24,vax_enh_ops,350.24,156.46,8038.12,1156.82,86.47499178783215
24,incremental_ring_vax,350.24,156.46,8038.12,171.82,8.939587940868343
24,no_vax_ring1_base_ops,4234.58,1913.5,0.0,1156.82,-65.41034906035512
24,no_vax_ring1_enh_ops,621.92,280.92,0.0,1913.5,85.31904886333943
24,ring1_vax_base_ops,3635.98,1621.26,3728.2,1913.5,15.272537235432454
24,ring1_vax_enh_ops,527.32,230.94,5207.6,1913.5,87.93101646198066
24,comm_base_20,1243.98,549.38,20000.0,1156.82,52.50946560398333
24,comm_base_40,708.1,300.28,40000.0,1156.82,74.0426341176674
24,comm_base_60,419.84,170.22,60000.0,1156.82,85.28552410919589
24,comm_base_80,286.3,110.62,80000.0,1156.82,90.43757888003319
25,no_vax_base_ops,2677.3,1216.3,0.0,1216.3,0.0
25,vax_base_ops,2131.2,944.08,7036.16,1216.3,22.380991531694477
25,no_vax_enh_ops,329.92,149.16,0.0,1216.3,87.73657814683877
25,vax_enh_ops,297.04,132.04,8094.34,1216.3,89.14412562690126
25,incremental_ring_vax,297.04,132.04,8094.34,149.16,11.477607937784931
25,no_vax_ring1_base_ops,4117.6,1869.12,0.0,1216.3,-53.672613664392
25,no_vax_ring1_enh_ops,391.74,177.44,0.0,1869.12,90.50676254066083
