strategy,replicate_id,simulation_seed,extinct_before_day90,extinction_time,total_deaths,total_infected,total_vaccines
no_vax_enh_ops,248,2026073248,0,nan,166,375,0
comm_base_40,248,2026073248,0,nan,286,668,40000
comm_base_60,248,2026073248,0,nan,136,349,60000
no_vax_base_ops,246,2026073246,0,nan,936,2014,0
no_vax_enh_ops,246,2026073246,0,nan,167,378,0
comm_base_40,246,2026073246,0,nan,424,1005,40000
comm_base_60,246,2026073246,0,nan,170,441,60000
no_vax_base_ops,247,2026073247,0,nan,1068,2424,0
no_vax_enh_ops,247,2026073247,0,nan,224,519,0
comm_base_40,247,2026073247,0,nan,339,807,40000
comm_base_60,247,2026073247,0,nan,248,641,60000
no_vax_base_ops,250,2026073250,0,nan,817,1783,0
no_vax_enh_ops,250,2026073250,0,nan,136,326,0
comm_base_40,250,2026073250,0,nan,280,659,40000
comm_base_60,250,2026073250,0,nan,187,483,60000
no_vax_base_ops,249,2026073249,0,nan,998,2285,0
no_vax_enh_ops,249,2026073249,0,nan,154,342,0
comm_base_40,249,2026073249,0,nan,309,801,40000
comm_base_60,249,2026073249,0,nan,245,645,60000
no_vax_base_ops,251,2026073251,0,nan,999,2110,0
no_vax_enh_ops,251,2026073251,0,nan,167,350,0
comm_base_40,251,2026073251,0,nan,284,658,40000
comm_base_60,251,2026073251,0,nan,156,375,60000
no_vax_base_ops,252,2026073252,0,nan,1081,2437,0
no_vax_enh_ops,252,2026073252,0,nan,173,385,0
comm_base_40,252,2026073252,0,nan,377,868,40000
comm_base_60,252,2026073252,0,nan,214,539,60000
no_vax_base_ops,253,2026073253,0,nan,1053,2253,0
no_vax_enh_ops,253,2026073253,0,nan,154,350,0
comm_base_40,253,2026073253,0,nan,384,877,40000
comm_base_60,253,2026073253,0,nan,192,471,60000
no_vax_base_ops,256,2026073256,0,nan,909,1925,0
no_vax_enh_ops,256,2026073256,1,79.55881854247076,174,348,0
comm_base_40,256,2026073256,0,nan,249,538,40000
comm_base_60,256,2026073256,0,nan,147,341,60000
no_vax_base_ops,255,2026073255,0,nan,946,2096,0
no_vax_enh_ops,255,2026073255,0,nan,114,251,0
comm_base_40,255,2026073255,0,nan,318,763,40000
comm_base_60,255,2026073255,0,nan,180,455,60000
no_vax_base_ops,258,2026073258,0,nan,1398,3070,0
no_vax_enh_ops,258,2026073258,0,nan,166,418,0
comm_base_40,258,2026073258,0,nan,340,870,40000
comm_base_60,258,2026073258,0,nan,194,537,60000
no_vax_base_ops,254,2026073254,0,nan,1006,2231,0
no_vax_enh_ops,254,2026073254,0,nan,216,471,0
comm_base_40,254,2026073254,0,nan,365,857,40000
comm_base_60,254,2026073254,0,nan,189,464,60000
no_vax_base_ops,257,2026073257,0,nan,1116,2541,0
no_vax_enh_ops,257,2026073257,0,nan,190,408,0
comm_base_40,257,2026073257,0,nan,285,657,40000
comm_base_60,257,2026073257,0,nan,170,411,60000
no_vax_base_ops,259,2026073259,0,nan,1054,2420,0
no_vax_enh_ops,259,2026073259,0,nan,108,286,0
comm_base_40,259,2026073259,0,nan,404,1029,40000
comm_base_60,259,2026073259,0,nan,170,495,60000
no_vax_base_ops,260,2026073260,0,nan,1196,2676,0
no_vax_enh_ops,260,2026073260,0,nan,150,337,0
comm_base_40,260,2026073260,0,nan,312,753,40000
comm_base_60,260,2026073260,0,nan,153,412,60000
no_vax_base_ops,261,2026073261,0,nan,1073,2329,0
no_vax_enh_ops,261,2026073261,0,nan,158,335,0
comm_base_40,261,2026073261,0,nan,317,716,40000
comm_base_60,261,2026073261,0,nan,197,454,60000
no_vax_base_ops,262,2026073262,0,nan,1374,3006,0
no_vax_enh_ops,262,2026073262,0,nan,145,320,0
comm_base_40,262,2026073262,0,nan,424,974,40000
comm_base_60,262,2026073262,0,nan,287,697,60000
no_vax_base_ops,265,2026073265,0,nan,824,1803,0
no_vax_enh_ops,265,2026073265,0,nan,167,348,0
comm_base_40,265,2026073265,0,nan,333,776,40000
comm_base_60,265,2026073265,0,nan,152,349,60000
no_vax_base_ops,264,2026073264,0,nan,1025,2258,0
no_vax_enh_ops,264,2026073264,0,nan,135,321,0
comm_base_40,264,2026073264,0,nan,329,793,40000
comm_base_60,264,2026073264,0,nan,193,476,60000
no_vax_base_ops,263,2026073263,0,nan,1658,3652,0
no_vax_enh_ops,263,2026073263,0,nan,261,575,0
comm_base_40,263,2026073263,0,nan,468,1125,40000
comm_base_60,263,2026073263,0,nan,308,765,60000
no_vax_base_ops,266,2026073266,0,nan,1205,2619,0
no_vax_enh_ops,266,2026073266,0,nan,152,328,0
comm_base_40,266,2026073266,0,nan,425,978,40000
comm_base_60,266,2026073266,0,nan,213,538,60000
no_vax_base_ops,267,2026073267,0,nan,1296,2804,0
no_vax_enh_ops,267,2026073267,0,nan,208,442,0
comm_base_40,267,2026073267,0,nan,424,950,40000
comm_base_60,267,2026073267,0,nan,234,560,60000
no_vax_base_ops,268,2026073268,0,nan,1031,2311,0
no_vax_enh_ops,268,2026073268,0,nan,131,318,0
comm_base_40,268,2026073268,0,nan,277,706,40000
comm_base_60,268,2026073268,0,nan,197,540,60000
no_vax_base_ops,269,2026073269,0,nan,964,2121,0
no_vax_enh_ops,269,2026073269,0,nan,164,399,0
comm_base_40,269,2026073269,0,nan,313,783,40000
comm_base_60,269,2026073269,0,nan,188,498,60000
no_vax_base_ops,271,2026073271,0,nan,1295,2855,0
no_vax_enh_ops,271,2026073271,0,nan,206,437,0
comm_base_40,271,2026073271,0,nan,346,792,40000
comm_base_60,271,2026073271,0,nan,246,628,60000
no_vax_base_ops,272,2026073272,0,nan,1429,3094,0
no_vax_enh_ops,272,2026073272,0,nan,184,388,0
comm_base_40,272,2026073272,0,nan,398,898,40000
comm_base_60,272,2026073272,0,nan,232,552,60000
no_vax_base_ops,270,2026073270,0,nan,1190,2621,0
no_vax_enh_ops,270,2026073270,1,88.65961662779539,158,381,0
comm_base_40,270,2026073270,0,nan,305,697,40000
comm_base_60,270,2026073270,0,nan,245,592,60000
no_vax_base_ops,273,2026073273,0,nan,1075,2399,0
no_vax_enh_ops,273,2026073273,0,nan,171,383,0
comm_base_40,273,2026073273,0,nan,397,943,40000
comm_base_60,273,2026073273,0,nan,240,577,60000
no_vax_base_ops,275,2026073275,0,nan,973,2175,0
no_vax_enh_ops,275,2026073275,0,nan,120,285,0
comm_base_40,275,2026073275,0,nan,328,836,40000
comm_base_60,275,2026073275,0,nan,224,602,60000
no_vax_base_ops,274,2026073274,0,nan,1469,3113,0
no_vax_enh_ops,274,2026073274,0,nan,196,423,0
comm_base_40,274,2026073274,0,nan,449,1031,40000
comm_base_60,274,2026073274,0,nan,233,570,60000
no_vax_base_ops,276,2026073276,0,nan,953,2110,0
no_vax_enh_ops,276,2026073276,1,70.9586251621318,121,250,0
comm_base_40,276,2026073276,0,nan,371,901,40000
comm_base_60,276,2026073276,0,nan,284,680,60000
no_vax_base_ops,277,2026073277,0,nan,1143,2556,0
no_vax_enh_ops,277,2026073277,1,83.66355350786004,164,351,0
comm_base_40,277,2026073277,0,nan,416,972,40000
comm_base_60,277,2026073277,0,nan,253,623,60000
no_vax_base_ops,278,2026073278,0,nan,1059,2322,0
no_vax_enh_ops,278,2026073278,0,nan,191,370,0
comm_base_40,278,2026073278,0,nan,290,645,40000
comm_base_60,278,2026073278,0,nan,185,417,60000
no_vax_base_ops,280,2026073280,0,nan,1274,2813,0
no_vax_enh_ops,280,2026073280,0,nan,199,407,0
comm_base_40,280,2026073280,0,nan,421,982,40000
comm_base_60,280,2026073280,0,nan,270,667,60000
no_vax_base_ops,279,2026073279,0,nan,1224,2695,0
no_vax_enh_ops,279,2026073279,0,nan,145,333,0
comm_base_40,279,2026073279,0,nan,368,899,40000
comm_base_60,279,2026073279,0,nan,269,676,60000
no_vax_base_ops,283,2026073283,0,nan,916,2028,0
no_vax_enh_ops,283,2026073283,0,nan,209,450,0
comm_base_40,283,2026073283,0,nan,288,678,40000
comm_base_60,283,2026073283,0,nan,216,535,60000
no_vax_base_ops,282,2026073282,0,nan,907,2034,0
no_vax_enh_ops,282,2026073282,1,79.88151185657142,121,279,0
comm_base_40,282,2026073282,0,nan,267,654,40000
comm_base_60,282,2026073282,0,nan,167,408,60000
no_vax_base_ops,281,2026073281,0,nan,1099,2451,0
no_vax_enh_ops,281,2026073281,0,nan,122,276,0
comm_base_40,281,2026073281,0,nan,411,1036,40000
comm_base_60,281,2026073281,0,nan,245,633,60000
no_vax_base_ops,284,2026073284,0,nan,1199,2610,0
no_vax_enh_ops,284,2026073284,0,nan,178,371,0
comm_base_40,284,2026073284,0,nan,341,789,40000
comm_base_60,284,2026073284,0,nan,223,541,60000
no_vax_base_ops,285,2026073285,0,nan,1067,2379,0
no_vax_enh_ops,285,2026073285,0,nan,145,342,0
comm_base_40,285,2026073285,0,nan,270,668,40000
comm_base_60,285,2026073285,0,nan,185,475,60000
no_vax_base_ops,286,2026073286,0,nan,1079,2405,0
no_vax_enh_ops,286,2026073286,0,nan,117,294,0
comm_base_40,286,2026073286,0,nan,364,869,40000
comm_base_60,286,2026073286,0,nan,229,592,60000
no_vax_base_ops,287,2026073287,0,nan,1202,2590,0
no_vax_enh_ops,287,2026073287,1,76.92028705424299,123,262,0
comm_base_40,287,2026073287,0,nan,359,817,40000
comm_base_60,287,2026073287,0,nan,210,503,60000
no_vax_base_ops,289,2026073289,0,nan,1075,2361,0
no_vax_enh_ops,289,2026073289,1,88.68362056851225,142,288,0
comm_base_40,289,2026073289,0,nan,416,920,40000
comm_base_60,289,2026073289,0,nan,222,535,60000
no_vax_base_ops,290,2026073290,0,nan,1254,2713,0
no_vax_enh_ops,290,2026073290,0,nan,149,365,0
comm_base_40,290,2026073290,0,nan,333,766,40000
comm_base_60,290,2026073290,0,nan,218,577,60000
no_vax_base_ops,288,2026073288,0,nan,1142,2464,0
no_vax_enh_ops,288,2026073288,0,nan,161,371,0
comm_base_40,288,2026073288,0,nan,349,837,40000
comm_base_60,288,2026073288,0,nan,210,558,60000
no_vax_base_ops,292,2026073292,0,nan,1127,2493,0
no_vax_enh_ops,292,2026073292,0,nan,122,302,0
comm_base_40,292,2026073292,0,nan,404,948,40000
comm_base_60,292,2026073292,0,nan,136,392,60000
no_vax_base_ops,291,2026073291,0,nan,1180,2533,0
no_vax_enh_ops,291,2026073291,0,nan,175,369,0
comm_base_40,291,2026073291,0,nan,440,1019,40000
comm_base_60,291,2026073291,0,nan,209,515,60000
no_vax_base_ops,293,2026073293,0,nan,1033,2290,0
no_vax_enh_ops,293,2026073293,0,nan,165,389,0
comm_base_40,293,2026073293,0,nan,258,640,40000
comm_base_60,293,2026073293,0,nan,174,465,60000
no_vax_base_ops,296,2026073296,0,nan,966,2093,0
no_vax_enh_ops,296,2026073296,0,nan,170,332,0
comm_base_40,296,2026073296,0,nan,358,860,40000
comm_base_60,296,2026073296,0,nan,208,491,60000
no_vax_base_ops,295,2026073295,0,nan,1575,3475,0
no_vax_enh_ops,295,2026073295,0,nan,164,391,0
comm_base_40,295,2026073295,0,nan,501,1251,40000
comm_base_60,295,2026073295,0,nan,346,923,60000
no_vax_base_ops,294,2026073294,0,nan,1446,3206,0
no_vax_enh_ops,294,2026073294,0,nan,188,431,0
comm_base_40,294,2026073294,0,nan,360,841,40000
comm_base_60,294,2026073294,0,nan,257,641,60000
no_vax_base_ops,297,2026073297,0,nan,1241,2737,0
no_vax_enh_ops,297,2026073297,1,84.113593966384,207,445,0
comm_base_40,297,2026073297,0,nan,394,899,40000
comm_base_60,297,2026073297,0,nan,271,637,60000
no_vax_base_ops,299,2026073299,0,nan,814,1808,0
no_vax_enh_ops,299,2026073299,0,nan,189,417,0
comm_base_40,299,2026073299,0,nan,306,691,40000
comm_base_60,299,2026073299,0,nan,163,390,60000
no_vax_base_ops,298,2026073298,0,nan,1110,2471,0
no_vax_enh_ops,298,2026073298,0,nan,157,331,0
comm_base_40,298,2026073298,0,nan,351,794,40000
comm_base_60,298,2026073298,0,nan,193,479,60000
no_vax_base_ops,300,2026073300,0,nan,1708,3704,0
no_vax_enh_ops,300,2026073300,1,87.32533308606408,186,382,0
comm_base_40,300,2026073300,0,nan,526,1209,40000
comm_base_60,300,2026073300,0,nan,265,655,60000
no_vax_base_ops,301,2026073301,0,nan,1629,3494,0
no_vax_enh_ops,301,2026073301,0,nan,214,453,0
comm_base_40,301,2026073301,0,nan,541,1214,40000
comm_base_60,301,2026073301,0,nan,299,688,60000
no_vax_base_ops,302,2026073302,0,nan,801,1802,0
no_vax_enh_ops,302,2026073302,0,nan,113,278,0
comm_base_40,302,2026073302,0,nan,233,619,40000
comm_base_60,302,2026073302,0,nan,150,395,60000
no_vax_base_ops,304,2026073304,0,nan,985,2193,0
no_vax_enh_ops,304,2026073304,0,nan,162,358,0
comm_base_40,304,2026073304,0,nan,224,553,40000
comm_base_60,304,2026073304,0,nan,162,427,60000
no_vax_base_ops,303,2026073303,0,nan,1193,2676,0
no_vax_enh_ops,303,2026073303,0,nan,178,400,0
comm_base_40,303,2026073303,0,nan,409,969,40000
comm_base_60,303,2026073303,0,nan,215,534,60000
no_vax_base_ops,305,2026073305,0,nan,938,2123,0
no_vax_enh_ops,305,2026073305,0,nan,152,352,0
comm_base_40,305,2026073305,0,nan,334,781,40000
comm_base_60,305,2026073305,0,nan,179,434,60000
no_vax_base_ops,307,2026073307,0,nan,625,1397,0
no_vax_enh_ops,307,2026073307,0,nan,127,287,0
comm_base_40,307,2026073307,0,nan,256,600,40000
comm_base_60,307,2026073307,0,nan,116,303,60000
no_vax_base_ops,306,2026073306,0,nan,1027,2183,0
no_vax_enh_ops,306,2026073306,0,nan,175,390,0
comm_base_40,306,2026073306,0,nan,322,731,40000
comm_base_60,306,2026073306,0,nan,198,483,60000
no_vax_base_ops,308,2026073308,0,nan,837,1761,0
no_vax_enh_ops,308,2026073308,0,nan,140,278,0
comm_base_40,308,2026073308,0,nan,258,552,40000
comm_base_60,308,2026073308,0,nan,184,434,60000
no_vax_base_ops,309,2026073309,0,nan,1061,2333,0
no_vax_enh_ops,309,2026073309,0,nan,116,290,0
comm_base_40,309,2026073309,0,nan,307,789,40000
comm_base_60,309,2026073309,0,nan,163,443,60000
no_vax_base_ops,312,2026073312,0,nan,1198,2592,0
no_vax_enh_ops,312,2026073312,0,nan,177,386,0
comm_base_40,312,2026073312,0,nan,365,838,40000
comm_base_60,312,2026073312,0,nan,186,452,60000
no_vax_base_ops,310,2026073310,0,nan,1564,3557,0
no_vax_enh_ops,310,2026073310,0,nan,273,612,0
comm_base_40,310,2026073310,0,nan,478,1174,40000
comm_base_60,310,2026073310,0,nan,363,907,60000
no_vax_base_ops,313,2026073313,0,nan,1089,2382,0
no_vax_enh_ops,313,2026073313,0,nan,142,290,0
comm_base_40,313,2026073313,0,nan,209,501,40000
comm_base_60,313,2026073313,0,nan,165,405,60000
no_vax_base_ops,311,2026073311,0,nan,1198,2635,0
no_vax_enh_ops,311,2026073311,0,nan,267,560,0
comm_base_40,311,2026073311,0,nan,431,1029,40000
comm_base_60,311,2026073311,0,nan,252,583,60000
no_vax_base_ops,315,2026073315,0,nan,1031,2254,0
no_vax_enh_ops,315,2026073315,0,nan,156,336,0
comm_base_40,315,2026073315,0,nan,307,719,40000
comm_base_60,315,2026073315,0,nan,180,424,60000
no_vax_base_ops,316,2026073316,0,nan,839,1819,0
no_vax_enh_ops,316,2026073316,0,nan,150,321,0
comm_base_40,316,2026073316,0,nan,317,750,40000
comm_base_60,316,2026073316,0,nan,199,473,60000
no_vax_base_ops,314,2026073314,0,nan,1120,2391,0
no_vax_enh_ops,314,2026073314,0,nan,169,383,0
comm_base_40,314,2026073314,0,nan,405,938,40000
comm_base_60,314,2026073314,0,nan,272,670,60000
no_vax_base_ops,317,2026073317,0,nan,1091,2415,0
no_vax_enh_ops,317,2026073317,0,nan,119,301,0
comm_base_40,317,2026073317,0,nan,410,1038,40000
comm_base_60,317,2026073317,0,nan,223,624,60000
no_vax_base_ops,318,2026073318,0,nan,1118,2504,0
no_vax_enh_ops,318,2026073318,0,nan,180,362,0
comm_base_40,318,2026073318,0,nan,353,789,40000
comm_base_60,318,2026073318,0,nan,210,468,60000
no_vax_base_ops,321,2026073321,0,nan,983,2173,0
no_vax_enh_ops,321,2026073321,0,nan,150,345,0
comm_base_40,321,2026073321,0,nan,389,896,40000
comm_base_60,321,2026073321,0,nan,202,525,60000
no_vax_base_ops,319,2026073319,0,nan,1363,2885,0
no_vax_enh_ops,319,2026073319,0,nan,195,432,0
comm_base_40,319,2026073319,0,nan,367,869,40000
comm_base_60,319,2026073319,0,nan,255,651,60000
no_vax_base_ops,320,2026073320,0,nan,1584,3390,0
no_vax_enh_ops,320,2026073320,0,nan,227,454,0
comm_base_40,320,2026073320,0,nan,515,1114,40000
comm_base_60,320,2026073320,0,nan,257,570,60000
no_vax_base_ops,322,2026073322,0,nan,879,1911,0
no_vax_enh_ops,322,2026073322,0,nan,134,297,0
comm_base_40,322,2026073322,0,nan,340,799,40000
comm_base_60,322,2026073322,0,nan,181,463,60000
no_vax_base_ops,324,2026073324,0,nan,1058,2242,0
no_vax_enh_ops,324,2026073324,0,nan,126,294,0
comm_base_40,324,2026073324,0,nan,306,692,40000
comm_base_60,324,2026073324,0,nan,221,540,60000
no_vax_base_ops,323,2026073323,0,nan,1093,2333,0
no_vax_enh_ops,323,2026073323,0,nan,155,350,0
comm_base_40,323,2026073323,0,nan,353,809,40000
comm_base_60,323,2026073323,0,nan,203,498,60000
no_vax_base_ops,325,2026073325,0,nan,1745,3844,0
no_vax_enh_ops,325,2026073325,0,nan,204,481,0
comm_base_40,325,2026073325,0,nan,412,1027,40000
comm_base_60,325,2026073325,0,nan,245,630,60000
no_vax_base_ops,326,2026073326,0,nan,1148,2559,0
no_vax_enh_ops,326,2026073326,0,nan,199,459,0
comm_base_40,326,2026073326,0,nan,393,959,40000
comm_base_60,326,2026073326,0,nan,245,631,60000
no_vax_base_ops,327,2026073327,0,nan,1103,2540,0
no_vax_enh_ops,327,2026073327,0,nan,183,426,0
comm_base_40,327,2026073327,0,nan,313,785,40000
comm_base_60,327,2026073327,0,nan,188,497,60000
no_vax_base_ops,328,2026073328,0,nan,1044,2285,0
no_vax_enh_ops,328,2026073328,0,nan,153,350,0
comm_base_40,328,2026073328,0,nan,321,762,40000
comm_base_60,328,2026073328,0,nan,214,504,60000
no_vax_base_ops,329,2026073329,0,nan,1215,2701,0
no_vax_enh_ops,329,2026073329,0,nan,187,399,0
comm_base_40,329,2026073329,0,nan,346,862,40000
comm_base_60,329,2026073329,0,nan,241,614,60000
no_vax_base_ops,330,2026073330,0,nan,950,2084,0
no_vax_enh_ops,330,2026073330,0,nan,200,446,0
comm_base_40,330,2026073330,0,nan,258,619,40000
comm_base_60,330,2026073330,0,nan,217,535,60000
no_vax_base_ops,331,2026073331,0,nan,1464,3148,0
no_vax_enh_ops,331,2026073331,0,nan,184,406,0
comm_base_40,331,2026073331,0,nan,481,1112,40000
comm_base_60,331,2026073331,0,nan,227,551,60000
no_vax_base_ops,332,2026073332,0,nan,1155,2567,0
no_vax_enh_ops,332,2026073332,0,nan,181,393,0
comm_base_40,332,2026073332,0,nan,424,1006,40000
comm_base_60,332,2026073332,0,nan,242,630,60000
no_vax_base_ops,333,2026073333,0,nan,925,2081,0
no_vax_enh_ops,333,2026073333,0,nan,126,262,0
comm_base_40,333,2026073333,0,nan,258,603,40000
comm_base_60,333,2026073333,0,nan,191,465,60000
no_vax_base_ops,334,2026073334,0,nan,1135,2440,0
no_vax_enh_ops,334,2026073334,0,nan,169,347,0
comm_base_40,334,2026073334,0,nan,378,840,40000
comm_base_60,334,2026073334,0,nan,222,511,60000
no_vax_base_ops,335,2026073335,0,nan,653,1456,0
no_vax_enh_ops,335,2026073335,0,nan,113,300,0
comm_base_40,335,2026073335,0,nan,274,669,40000
comm_base_60,335,2026073335,0,nan,146,424,60000
no_vax_base_ops,336,2026073336,0,nan,1132,2486,0
no_vax_enh_ops,336,2026073336,0,nan,207,425,0
comm_base_40,336,2026073336,0,nan,341,772,40000
comm_base_60,336,2026073336,0,nan,205,471,60000
no_vax_base_ops,338,2026073338,0,nan,1022,2167,0
no_vax_enh_ops,338,2026073338,0,nan,141,298,0
comm_base_40,338,2026073338,0,nan,281,658,40000
comm_base_60,338,2026073338,0,nan,185,444,60000
no_vax_base_ops,337,2026073337,0,nan,1256,2751,0
no_vax_enh_ops,337,2026073337,0,nan,136,301,0
comm_base_40,337,2026073337,0,nan,395,926,40000
comm_base_60,337,2026073337,0,nan,207,530,60000
no_vax_base_ops,339,2026073339,0,nan,938,2033,0
no_vax_enh_ops,339,2026073339,0,nan,113,246,0
comm_base_40,339,2026073339,0,nan,331,784,40000
comm_base_60,339,2026073339,0,nan,196,481,60000
no_vax_base_ops,340,2026073340,0,nan,1248,2732,0
no_vax_enh_ops,340,2026073340,0,nan,198,414,0
comm_base_40,340,2026073340,0,nan,403,910,40000
comm_base_60,340,2026073340,0,nan,271,634,60000
no_vax_base_ops,343,2026073343,0,nan,931,2120,0
no_vax_enh_ops,343,2026073343,0,nan,122,283,0
comm_base_40,343,2026073343,0,nan,312,737,40000
comm_base_60,343,2026073343,0,nan,152,389,60000
no_vax_base_ops,341,2026073341,0,nan,1648,3455,0
no_vax_enh_ops,341,2026073341,0,nan,181,386,0
comm_base_40,341,2026073341,0,nan,410,950,40000
comm_base_60,341,2026073341,0,nan,263,658,60000
no_vax_base_ops,342,2026073342,0,nan,1013,2271,0
no_vax_enh_ops,342,2026073342,0,nan,180,430,0
comm_base_40,342,2026073342,0,nan,291,719,40000
comm_base_60,342,2026073342,0,nan,223,580,60000
no_vax_base_ops,344,2026073344,0,nan,1168,2680,0
no_vax_enh_ops,344,2026073344,1,83.69499425715091,139,289,0
comm_base_40,344,2026073344,0,nan,408,964,40000
comm_base_60,344,2026073344,0,nan,212,508,60000
no_vax_base_ops,345,2026073345,0,nan,1225,2690,0
no_vax_enh_ops,345,2026073345,0,nan,198,406,0
comm_base_40,345,2026073345,0,nan,410,920,40000
comm_base_60,345,2026073345,0,nan,209,486,60000
no_vax_base_ops,346,2026073346,0,nan,1159,2592,0
no_vax_enh_ops,346,2026073346,0,nan,204,444,0
comm_base_40,346,2026073346,0,nan,399,971,40000
comm_base_60,346,2026073346,0,nan,188,474,60000
no_vax_base_ops,348,2026073348,0,nan,1092,2425,0
no_vax_enh_ops,348,2026073348,0,nan,160,327,0
comm_base_40,348,2026073348,0,nan,357,792,40000
comm_base_60,348,2026073348,0,nan,221,491,60000
no_vax_base_ops,347,2026073347,0,nan,1683,3613,0
no_vax_enh_ops,347,2026073347,0,nan,190,401,0
comm_base_40,347,2026073347,0,nan,598,1345,40000
comm_base_60,347,2026073347,0,nan,308,756,60000
no_vax_base_ops,349,2026073349,0,nan,921,1958,0
no_vax_enh_ops,349,2026073349,0,nan,167,341,0
comm_base_40,349,2026073349,0,nan,243,554,40000
comm_base_60,349,2026073349,0,nan,186,435,60000
no_vax_base_ops,350,2026073350,0,nan,1410,3118,0
no_vax_enh_ops,350,2026073350,0,nan,195,432,0
comm_base_40,350,2026073350,0,nan,489,1163,40000
comm_base_60,350,2026073350,0,nan,292,755,60000
no_vax_base_ops,351,2026073351,0,nan,1300,2890,0
no_vax_enh_ops,351,2026073351,0,nan,165,399,0
comm_base_40,351,2026073351,0,nan,473,1129,40000
comm_base_60,351,2026073351,0,nan,228,614,60000
no_vax_base_ops,352,2026073352,0,nan,1078,2360,0
no_vax_enh_ops,352,2026073352,0,nan,206,444,0
comm_base_40,352,2026073352,0,nan,356,848,40000
comm_base_60,352,2026073352,0,nan,231,577,60000
no_vax_base_ops,353,2026073353,0,nan,1025,2198,0
no_vax_enh_ops,353,2026073353,0,nan,224,461,0
comm_base_40,353,2026073353,0,nan,425,969,40000
comm_base_60,353,2026073353,0,nan,235,562,60000
no_vax_base_ops,354,2026073354,0,nan,960,2095,0
no_vax_enh_ops,354,2026073354,0,nan,133,306,0
comm_base_40,354,2026073354,0,nan,319,755,40000
comm_base_60,354,2026073354,0,nan,186,474,60000
no_vax_base_ops,355,2026073355,0,nan,932,2035,0
no_vax_enh_ops,355,2026073355,0,nan,209,459,0
comm_base_40,355,2026073355,0,nan,342,845,40000
comm_base_60,355,2026073355,0,nan,210,536,60000
no_vax_base_ops,356,2026073356,0,nan,966,2167,0
no_vax_enh_ops,356,2026073356,0,nan,96,222,0
comm_base_40,356,2026073356,0,nan,235,590,40000
comm_base_60,356,2026073356,0,nan,173,487,60000
no_vax_base_ops,357,2026073357,0,nan,1084,2500,0
no_vax_enh_ops,357,2026073357,0,nan,151,345,0
comm_base_40,357,2026073357,0,nan,336,854,40000
comm_base_60,357,2026073357,0,nan,192,536,60000
no_vax_base_ops,359,2026073359,0,nan,1099,2412,0
no_vax_enh_ops,359,2026073359,0,nan,104,250,0
comm_base_40,359,2026073359,0,nan,351,853,40000
comm_base_60,359,2026073359,0,nan,227,581,60000
no_vax_base_ops,358,2026073358,0,nan,1345,2845,0
no_vax_enh_ops,358,2026073358,0,nan,240,511,0
comm_base_40,358,2026073358,0,nan,477,1049,40000
comm_base_60,358,2026073358,0,nan,253,577,60000
no_vax_base_ops,360,2026073360,0,nan,1294,2801,0
no_vax_enh_ops,360,2026073360,0,nan,166,346,0
comm_base_40,360,2026073360,0,nan,351,786,40000
comm_base_60,360,2026073360,0,nan,191,459,60000
no_vax_base_ops,361,2026073361,0,nan,823,1795,0
no_vax_enh_ops,361,2026073361,0,nan,143,315,0
comm_base_40,361,2026073361,0,nan,330,764,40000
comm_base_60,361,2026073361,0,nan,232,569,60000
no_vax_base_ops,362,2026073362,0,nan,898,2118,0
no_vax_enh_ops,362,2026073362,0,nan,137,317,0
comm_base_40,362,2026073362,0,nan,337,842,40000
comm_base_60,362,2026073362,0,nan,209,534,60000
no_vax_base_ops,363,2026073363,0,nan,1196,2715,0
no_vax_enh_ops,363,2026073363,0,nan,240,531,0
comm_base_40,363,2026073363,0,nan,301,742,40000
comm_base_60,363,2026073363,0,nan,195,507,60000
no_vax_base_ops,364,2026073364,0,nan,1192,2638,0
no_vax_enh_ops,364,2026073364,0,nan,164,357,0
comm_base_40,364,2026073364,0,nan,385,862,40000
comm_base_60,364,2026073364,0,nan,221,514,60000
no_vax_base_ops,365,2026073365,0,nan,1310,2950,0
no_vax_enh_ops,365,2026073365,0,nan,201,466,0
comm_base_40,365,2026073365,0,nan,404,953,40000
comm_base_60,365,2026073365,0,nan,187,502,60000
no_vax_base_ops,368,2026073368,0,nan,885,2008,0
no_vax_enh_ops,368,2026073368,0,nan,160,367,0
comm_base_40,368,2026073368,0,nan,256,645,40000
comm_base_60,368,2026073368,0,nan,176,478,60000
no_vax_base_ops,366,2026073366,0,nan,1008,2217,0
no_vax_enh_ops,366,2026073366,0,nan,151,329,0
comm_base_40,366,2026073366,0,nan,287,696,40000
comm_base_60,366,2026073366,0,nan,182,461,60000
no_vax_base_ops,370,2026073370,0,nan,1320,2872,0
no_vax_enh_ops,370,2026073370,0,nan,156,336,0
comm_base_40,370,2026073370,0,nan,352,797,40000
comm_base_60,370,2026073370,0,nan,222,527,60000
no_vax_base_ops,367,2026073367,0,nan,960,2167,0
no_vax_enh_ops,367,2026073367,0,nan,152,370,0
comm_base_40,367,2026073367,0,nan,359,841,40000
comm_base_60,367,2026073367,0,nan,217,561,60000
no_vax_base_ops,369,2026073369,0,nan,1504,3368,0
no_vax_enh_ops,369,2026073369,0,nan,231,498,0
comm_base_40,369,2026073369,0,nan,474,1181,40000
comm_base_60,369,2026073369,0,nan,321,787,60000
no_vax_base_ops,371,2026073371,0,nan,1282,2814,0
no_vax_enh_ops,371,2026073371,0,nan,187,383,0
