analysis,base_deaths,coverage,det,max_vaccines,mortality_reduction_pct,replicate,risk,scenario_deaths,seed,trace,ve
fig3_risk_compensation,790.0000000000001,0.4,0.3,0,41.898734177215196,44,2.0,459.00000000000006,2026615044,0.3,0.44999999999999996
fig3_risk_compensation,847.0,0.4,0.3,0,20.425029515938608,45,2.0,674.0,2026615045,0.3,0.44999999999999996
fig3_risk_compensation,910.0,0.4,0.3,0,63.07692307692308,46,2.0,336.0,2026615046,0.3,0.44999999999999996
fig3_risk_compensation,672.0,0.4,0.3,0,40.476190476190474,47,2.0,400.0,2026615047,0.3,0.44999999999999996
fig3_risk_compensation,1080.0,0.4,0.3,0,52.870370370370374,48,2.0,509.0,2026615048,0.3,0.44999999999999996
fig3_risk_compensation,919.0,0.4,0.3,0,39.28182807399347,49,2.0,558.0,2026615049,0.3,0.44999999999999996
fig3_risk_compensation,695.0,0.4,0.3,0,52.66187050359712,50,2.0,329.0,2026615050,0.3,0.44999999999999996
fig3_risk_compensation,653.0,0.4,0.3,0,61.10260336906585,51,2.0,254.00000000000003,2026615051,0.3,0.44999999999999996
fig3_risk_compensation,701.0,0.4,0.3,0,31.66904422253923,52,2.0,479.0,2026615052,0.3,0.44999999999999996
fig3_risk_compensation,531.0,0.4,0.3,0,48.96421845574388,53,2.0,271.0,2026615053,0.3,0.44999999999999996
fig3_risk_compensation,818.0,0.4,0.3,0,44.9877750611247,54,2.0,449.99999999999994,2026615054,0.3,0.44999999999999996
fig3_risk_compensation,793.0,0.4,0.3,0,37.074401008827245,55,2.0,498.99999999999994,2026615055,0.3,0.44999999999999996
fig3_risk_compensation,1006.0,0.4,0.3,0,51.39165009940358,56,2.0,489.0,2026615056,0.3,0.44999999999999996
fig3_risk_compensation,1122.0,0.4,0.3,0,53.92156862745098,57,2.0,517.0,2026615057,0.3,0.44999999999999996
fig3_risk_compensation,765.0,0.4,0.3,0,44.052287581699346,58,2.0,428.0,2026615058,0.3,0.44999999999999996
fig3_risk_compensation,948.0000000000001,0.4,0.3,0,52.32067510548524,59,2.0,451.99999999999994,2026615059,0.3,0.44999999999999996
fig3_risk_compensation,687.0,0.4,0.3,0,58.07860262008734,60,2.0,288.0,2026615060,0.3,0.44999999999999996
fig3_risk_compensation,707.0,0.4,0.3,0,55.728429985855726,61,2.0,313.0,2026615061,0.3,0.44999999999999996
fig3_risk_compensation,1194.0,0.4,0.3,0,65.66164154103852,62,2.0,410.00000000000006,2026615062,0.3,0.44999999999999996
fig3_risk_compensation,972.0,0.4,0.3,0,71.91358024691358,63,2.0,273.0,2026615063,0.3,0.44999999999999996
fig3_risk_compensation,535.0,0.4,0.3,0,29.345794392523363,64,2.0,378.0,2026615064,0.3,0.44999999999999996
fig3_risk_compensation,1139.0,0.4,0.3,0,68.56892010535557,65,2.0,358.0,2026615065,0.3,0.44999999999999996
fig3_risk_compensation,865.0,0.4,0.3,0,39.190751445086704,66,2.0,526.0,2026615066,0.3,0.44999999999999996
fig3_risk_compensation,733.0,0.4,0.3,0,63.165075034106415,67,2.0,270.0,2026615067,0.3,0.44999999999999996
fig3_risk_compensation,653.0,0.4,0.3,0,11.332312404287903,68,2.0,579.0,2026615068,0.3,0.44999999999999996
fig3_risk_compensation,810.0,0.4,0.3,0,56.04938271604938,69,2.0,356.0,2026615069,0.3,0.44999999999999996
fig3_risk_compensation,1328.0,0.4,0.3,0,63.02710843373494,70,2.0,491.00000000000006,2026615070,0.3,0.44999999999999996
fig3_risk_compensation,993.0,0.4,0.3,0,51.258811681772414,71,2.0,483.99999999999994,2026615071,0.3,0.44999999999999996
fig3_risk_compensation,806.0,0.4,0.3,0,49.62779156327544,72,2.0,406.0,2026615072,0.3,0.44999999999999996
fig3_risk_compensation,769.0,0.4,0.3,0,50.84525357607282,73,2.0,378.0,2026615073,0.3,0.44999999999999996
fig3_risk_compensation,988.0,0.4,0.3,0,69.53441295546558,74,2.0,301.0,2026615074,0.3,0.44999999999999996
fig3_risk_compensation,959.0,0.4,0.3,0,49.426485922836285,75,2.0,485.0,2026615075,0.3,0.44999999999999996
fig3_risk_compensation,878.0,0.4,0.3,0,46.583143507972665,76,2.0,469.0,2026615076,0.3,0.44999999999999996
fig3_risk_compensation,706.0,0.4,0.3,0,35.26912181303116,77,2.0,457.0,2026615077,0.3,0.44999999999999996
fig3_risk_compensation,692.0,0.4,0.3,0,29.6242774566474,78,2.0,487.0,2026615078,0.3,0.44999999999999996
fig3_risk_compensation,848.9999999999999,0.4,0.3,0,53.356890459363946,79,2.0,396.0,2026615079,0.3,0.44999999999999996
fig3_risk_compensation,774.0,0.4,0.3,0,27.131782945736433,80,2.0,564.0,2026615080,0.3,0.44999999999999996
fig3_risk_compensation,963.0,0.4,0.3,0,60.124610591900314,81,2.0,384.0,2026615081,0.3,0.44999999999999996
fig3_risk_compensation,1001.0,0.4,0.3,0,37.162837162837164,82,2.0,629.0,2026615082,0.3,0.44999999999999996
fig3_risk_compensation,967.0,0.4,0.3,0,49.32781799379524,83,2.0,490.0,2026615083,0.3,0.44999999999999996
fig3_risk_compensation,770.0,0.4,0.3,0,47.4025974025974,84,2.0,405.0,2026615084,0.3,0.44999999999999996
fig3_risk_compensation,838.0,0.4,0.3,0,32.69689737470167,85,2.0,564.0,2026615085,0.3,0.44999999999999996
fig3_risk_compensation,989.0,0.4,0.3,0,67.74519716885743,86,2.0,319.0,2026615086,0.3,0.44999999999999996
fig3_risk_compensation,602.0,0.4,0.3,0,10.631229235880399,87,2.0,538.0,2026615087,0.3,0.44999999999999996
fig3_risk_compensation,708.0,0.4,0.3,0,36.5819209039548,88,2.0,449.0,2026615088,0.3,0.44999999999999996
fig3_risk_compensation,873.0,0.4,0.3,0,54.9828178694158,89,2.0,393.00000000000006,2026615089,0.3,0.44999999999999996
fig3_risk_compensation,1036.0,0.4,0.3,0,57.818532818532816,90,2.0,437.0,2026615090,0.3,0.44999999999999996
fig3_risk_compensation,844.9999999999999,0.4,0.3,0,43.19526627218934,91,2.0,479.99999999999994,2026615091,0.3,0.44999999999999996
fig3_risk_compensation,882.9999999999999,0.4,0.3,0,57.30464326160814,92,2.0,377.0,2026615092,0.3,0.44999999999999996
fig3_risk_compensation,956.0000000000001,0.4,0.3,0,55.02092050209206,93,2.0,430.0,2026615093,0.3,0.44999999999999996
fig3_risk_compensation,1108.0,0.4,0.3,0,65.52346570397111,94,2.0,382.0,2026615094,0.3,0.44999999999999996
fig3_risk_compensation,1061.0,0.4,0.3,0,49.01036757775683,95,2.0,541.0,2026615095,0.3,0.44999999999999996
fig3_risk_compensation,893.0,0.4,0.3,0,47.59238521836506,96,2.0,468.0,2026615096,0.3,0.44999999999999996
fig3_risk_compensation,992.0,0.4,0.3,0,50.302419354838705,97,2.0,493.00000000000006,2026615097,0.3,0.44999999999999996
fig3_risk_compensation,814.0,0.4,0.3,0,49.14004914004915,98,2.0,413.99999999999994,2026615098,0.3,0.44999999999999996
fig3_risk_compensation,638.0,0.4,0.3,0,23.354231974921632,99,2.0,489.0,2026615099,0.3,0.44999999999999996
fig3_risk_compensation,618.0,0.4,0.3,0,74.59546925566343,0,2.0,157.0,2026617000,0.3,0.75
fig3_risk_compensation,793.0,0.4,0.3,0,79.8234552332913,1,2.0,160.0,2026617001,0.3,0.75
fig3_risk_compensation,1316.0,0.4,0.3,0,77.35562310030394,2,2.0,298.0,2026617002,0.3,0.75
fig3_risk_compensation,738.0,0.4,0.3,0,63.27913279132791,3,2.0,271.0,2026617003,0.3,0.75
fig3_risk_compensation,1129.0,0.4,0.3,0,79.71656333038086,4,2.0,229.0,2026617004,0.3,0.75
fig3_risk_compensation,754.0,0.4,0.3,0,66.9761273209549,5,2.0,249.0,2026617005,0.3,0.75
fig3_risk_compensation,659.0,0.4,0.3,0,74.05159332321699,6,2.0,171.0,2026617006,0.3,0.75
fig3_risk_compensation,885.0,0.4,0.3,0,74.01129943502825,7,2.0,230.0,2026617007,0.3,0.75
fig3_risk_compensation,626.0,0.4,0.3,0,59.26517571884984,8,2.0,255.00000000000003,2026617008,0.3,0.75
fig3_risk_compensation,1030.0,0.4,0.3,0,76.79611650485437,9,2.0,239.00000000000003,2026617009,0.3,0.75
fig3_risk_compensation,693.0,0.4,0.3,0,72.005772005772,10,2.0,194.0,2026617010,0.3,0.75
fig3_risk_compensation,763.0,0.4,0.3,0,61.46788990825688,11,2.0,294.0,2026617011,0.3,0.75
fig3_risk_compensation,967.9999999999999,0.4,0.3,0,76.13636363636363,12,2.0,231.0,2026617012,0.3,0.75
fig3_risk_compensation,838.0,0.4,0.3,0,62.05250596658711,13,2.0,318.0,2026617013,0.3,0.75
fig3_risk_compensation,481.0,0.4,0.3,0,62.78586278586278,14,2.0,179.0,2026617014,0.3,0.75
fig3_risk_compensation,790.0000000000001,0.4,0.3,0,73.16455696202533,15,2.0,212.0,2026617015,0.3,0.75
fig3_risk_compensation,871.0000000000001,0.4,0.3,0,80.48220436280138,16,2.0,170.0,2026617016,0.3,0.75
fig3_risk_compensation,801.9999999999999,0.4,0.3,0,78.67830423940148,17,2.0,171.0,2026617017,0.3,0.75
fig3_risk_compensation,949.0,0.4,0.3,0,71.9704952581665,18,2.0,266.0,2026617018,0.3,0.75
fig3_risk_compensation,511.0,0.4,0.3,0,62.23091976516634,19,2.0,193.0,2026617019,0.3,0.75
fig3_risk_compensation,837.0000000000001,0.4,0.3,0,75.86618876941458,20,2.0,202.0,2026617020,0.3,0.75
fig3_risk_compensation,858.0000000000001,0.4,0.3,0,85.54778554778555,21,2.0,124.0,2026617021,0.3,0.75
fig3_risk_compensation,658.0,0.4,0.3,0,57.75075987841945,22,2.0,278.0,2026617022,0.3,0.75
fig3_risk_compensation,1010.9999999999999,0.4,0.3,0,75.66765578635014,23,2.0,246.0,2026617023,0.3,0.75
fig3_risk_compensation,859.0,0.4,0.3,0,78.23050058207218,24,2.0,187.0,2026617024,0.3,0.75
fig3_risk_compensation,888.0000000000001,0.4,0.3,0,71.95945945945947,25,2.0,249.0,2026617025,0.3,0.75
fig3_risk_compensation,547.0,0.4,0.3,0,61.24314442413163,26,2.0,212.0,2026617026,0.3,0.75
fig3_risk_compensation,1053.0,0.4,0.3,0,82.33618233618233,27,2.0,186.0,2026617027,0.3,0.75
fig3_risk_compensation,893.0,0.4,0.3,0,76.1478163493841,28,2.0,213.0,2026617028,0.3,0.75
fig3_risk_compensation,640.0,0.4,0.3,0,61.09375,29,2.0,249.0,2026617029,0.3,0.75
fig3_risk_compensation,517.0,0.4,0.3,0,70.59961315280464,30,2.0,152.0,2026617030,0.3,0.75
fig3_risk_compensation,635.0,0.4,0.3,0,57.79527559055118,31,2.0,268.0,2026617031,0.3,0.75
fig3_risk_compensation,878.9999999999999,0.4,0.3,0,64.73265073947667,32,2.0,310.0,2026617032,0.3,0.75
fig3_risk_compensation,601.0,0.4,0.3,0,57.57071547420965,33,2.0,255.00000000000003,2026617033,0.3,0.75
fig3_risk_compensation,1213.0,0.4,0.3,0,77.65869744435284,34,2.0,271.0,2026617034,0.3,0.75
fig3_risk_compensation,833.0000000000001,0.4,0.3,0,69.50780312124851,35,2.0,254.00000000000003,2026617035,0.3,0.75
fig3_risk_compensation,907.0,0.4,0.3,0,72.21609702315325,36,2.0,252.0,2026617036,0.3,0.75
fig3_risk_compensation,646.0,0.4,0.3,0,74.14860681114551,37,2.0,167.0,2026617037,0.3,0.75
fig3_risk_compensation,727.0,0.4,0.3,0,69.60110041265474,38,2.0,221.00000000000003,2026617038,0.3,0.75
fig3_risk_compensation,1024.0,0.4,0.3,0,83.49609375,39,2.0,169.0,2026617039,0.3,0.75
fig3_risk_compensation,632.0,0.4,0.3,0,61.392405063291136,40,2.0,244.0,2026617040,0.3,0.75
fig3_risk_compensation,773.0,0.4,0.3,0,66.88227684346701,41,2.0,256.0,2026617041,0.3,0.75
fig3_risk_compensation,1133.0,0.4,0.3,0,68.93203883495146,42,2.0,352.0,2026617042,0.3,0.75
fig3_risk_compensation,1020.0000000000001,0.4,0.3,0,71.37254901960785,43,2.0,292.0,2026617043,0.3,0.75
fig3_risk_compensation,967.0,0.4,0.3,0,77.24922440537746,44,2.0,220.0,2026617044,0.3,0.75
fig3_risk_compensation,851.0,0.4,0.3,0,73.32549941245594,45,2.0,227.0,2026617045,0.3,0.75
fig3_risk_compensation,894.0,0.4,0.3,0,76.1744966442953,46,2.0,213.0,2026617046,0.3,0.75
fig3_risk_compensation,1056.0,0.4,0.3,0,67.8030303030303,47,2.0,340.0,2026617047,0.3,0.75
fig3_risk_compensation,754.0,0.4,0.3,0,67.77188328912467,48,2.0,243.0,2026617048,0.3,0.75
fig3_risk_compensation,724.0,0.4,0.3,0,75.82872928176796,49,2.0,175.0,2026617049,0.3,0.75
fig3_risk_compensation,760.0,0.4,0.3,0,75.26315789473684,50,2.0,188.0,2026617050,0.3,0.75
fig3_risk_compensation,916.0,0.4,0.3,0,66.5938864628821,51,2.0,306.0,2026617051,0.3,0.75
fig3_risk_compensation,797.9999999999999,0.4,0.3,0,68.04511278195488,52,2.0,255.00000000000003,2026617052,0.3,0.75
fig3_risk_compensation,1074.0,0.4,0.3,0,81.47113594040968,53,2.0,199.0,2026617053,0.3,0.75
fig3_risk_compensation,813.0,0.4,0.3,0,67.28167281672816,54,2.0,266.0,2026617054,0.3,0.75
fig3_risk_compensation,931.0,0.4,0.3,0,59.828141783029004,55,2.0,374.0,2026617055,0.3,0.75
fig3_risk_compensation,582.0,0.4,0.3,0,59.79381443298969,56,2.0,234.0,2026617056,0.3,0.75
fig3_risk_compensation,600.0,0.4,0.3,0,61.333333333333336,57,2.0,232.0,2026617057,0.3,0.75
fig3_risk_compensation,976.0,0.4,0.3,0,81.35245901639344,58,2.0,182.0,2026617058,0.3,0.75
fig3_risk_compensation,949.0,0.4,0.3,0,73.97260273972603,59,2.0,247.0,2026617059,0.3,0.75
fig3_risk_compensation,782.0,0.4,0.3,0,69.94884910485933,60,2.0,235.0,2026617060,0.3,0.75
fig3_risk_compensation,697.0,0.4,0.3,0,70.3012912482066,61,2.0,206.99999999999997,2026617061,0.3,0.75
fig3_risk_compensation,869.9999999999999,0.4,0.3,0,66.89655172413792,62,2.0,288.0,2026617062,0.3,0.75
fig3_risk_compensation,1122.0,0.4,0.3,0,78.16399286987522,63,2.0,245.0,2026617063,0.3,0.75
fig3_risk_compensation,750.0,0.4,0.3,0,63.46666666666667,64,2.0,274.0,2026617064,0.3,0.75
fig3_risk_compensation,680.0,0.4,0.3,0,66.02941176470588,65,2.0,231.0,2026617065,0.3,0.75
fig3_risk_compensation,878.0,0.4,0.3,0,69.58997722095673,66,2.0,267.0,2026617066,0.3,0.75
fig3_risk_compensation,889.0,0.4,0.3,0,63.32958380202475,67,2.0,326.0,2026617067,0.3,0.75
fig3_risk_compensation,724.0,0.4,0.3,0,70.30386740331491,68,2.0,215.0,2026617068,0.3,0.75
fig3_risk_compensation,777.0,0.4,0.3,0,80.05148005148006,69,2.0,155.0,2026617069,0.3,0.75
fig3_risk_compensation,852.0,0.4,0.3,0,73.12206572769954,70,2.0,229.0,2026617070,0.3,0.75
fig3_risk_compensation,814.9999999999999,0.4,0.3,0,73.61963190184048,71,2.0,215.0,2026617071,0.3,0.75
fig3_risk_compensation,814.9999999999999,0.4,0.3,0,72.14723926380367,72,2.0,227.0,2026617072,0.3,0.75
fig3_risk_compensation,636.0,0.4,0.3,0,63.83647798742138,73,2.0,230.0,2026617073,0.3,0.75
fig3_risk_compensation,877.0,0.4,0.3,0,67.95895096921323,74,2.0,281.0,2026617074,0.3,0.75
fig3_risk_compensation,970.0,0.4,0.3,0,81.03092783505154,75,2.0,184.0,2026617075,0.3,0.75
fig3_risk_compensation,489.0,0.4,0.3,0,48.875255623721884,76,2.0,250.0,2026617076,0.3,0.75
fig3_risk_compensation,942.0,0.4,0.3,0,77.2823779193206,77,2.0,214.0,2026617077,0.3,0.75
fig3_risk_compensation,711.0,0.4,0.3,0,60.19690576652602,78,2.0,283.0,2026617078,0.3,0.75
fig3_risk_compensation,783.0,0.4,0.3,0,58.49297573435504,79,2.0,325.0,2026617079,0.3,0.75
fig3_risk_compensation,924.0,0.4,0.3,0,70.45454545454545,80,2.0,273.0,2026617080,0.3,0.75
fig3_risk_compensation,803.0000000000001,0.4,0.3,0,65.75342465753425,81,2.0,275.0,2026617081,0.3,0.75
fig3_risk_compensation,1064.0,0.4,0.3,0,64.75563909774436,82,2.0,375.0,2026617082,0.3,0.75
fig3_risk_compensation,1239.0,0.4,0.3,0,73.28490718321227,83,2.0,331.0,2026617083,0.3,0.75
fig3_risk_compensation,905.0000000000001,0.4,0.3,0,76.57458563535913,84,2.0,212.0,2026617084,0.3,0.75
fig3_risk_compensation,889.0,0.4,0.3,0,76.82789651293588,85,2.0,206.00000000000003,2026617085,0.3,0.75
fig3_risk_compensation,684.0,0.4,0.3,0,60.380116959064324,86,2.0,271.0,2026617086,0.3,0.75
fig3_risk_compensation,868.0,0.4,0.3,0,58.87096774193548,87,2.0,357.0,2026617087,0.3,0.75
fig3_risk_compensation,921.0,0.4,0.3,0,69.48968512486428,88,2.0,281.0,2026617088,0.3,0.75
fig3_risk_compensation,929.0,0.4,0.3,0,78.2561894510226,89,2.0,202.0,2026617089,0.3,0.75
fig3_risk_compensation,891.0,0.4,0.3,0,76.76767676767676,90,2.0,206.99999999999997,2026617090,0.3,0.75
fig3_risk_compensation,1037.0,0.4,0.3,0,82.54580520732884,91,2.0,181.0,2026617091,0.3,0.75
fig3_risk_compensation,886.9999999999999,0.4,0.3,0,71.58962795941375,92,2.0,252.0,2026617092,0.3,0.75
fig3_risk_compensation,691.0,0.4,0.3,0,70.91172214182345,93,2.0,201.0,2026617093,0.3,0.75
fig3_risk_compensation,905.0000000000001,0.4,0.3,0,77.23756906077348,94,2.0,206.00000000000003,2026617094,0.3,0.75
fig3_risk_compensation,799.0000000000001,0.4,0.3,0,70.33792240300376,95,2.0,237.00000000000003,2026617095,0.3,0.75
fig3_risk_compensation,780.0,0.4,0.3,0,77.17948717948718,96,2.0,178.0,2026617096,0.3,0.75
fig3_risk_compensation,735.0,0.4,0.3,0,72.38095238095238,97,2.0,203.0,2026617097,0.3,0.75
fig3_risk_compensation,925.9999999999999,0.4,0.3,0,63.39092872570193,98,2.0,339.0,2026617098,0.3,0.75
fig3_risk_compensation,996.0,0.4,0.3,0,83.63453815261045,99,2.0,163.0,2026617099,0.3,0.75
fig3_risk_compensation,993.9999999999999,0.4,0.3,0,0.3018108651911355,0,2.0,991.0,2026614000,0.3,0.3
fig3_risk_compensation,632.0,0.4,0.3,0,-5.537974683544304,1,2.0,667.0,2026614001,0.3,0.3
fig3_risk_compensation,748.0,0.4,0.3,0,3.7433155080213902,2,2.0,720.0,2026614002,0.3,0.3
fig3_risk_compensation,792.0,0.4,0.3,0,-22.97979797979798,3,2.0,974.0,2026614003,0.3,0.3
fig3_risk_compensation,941.0,0.4,0.3,0,28.692879914984058,4,2.0,671.0,2026614004,0.3,0.3
fig3_risk_compensation,1075.0,0.4,0.3,0,16.74418604651163,5,2.0,895.0,2026614005,0.3,0.3
fig3_risk_compensation,1034.0,0.4,0.3,0,-3.6750483558994196,6,2.0,1072.0,2026614006,0.3,0.3
fig3_risk_compensation,803.0000000000001,0.4,0.3,0,-3.1133250311332215,7,2.0,827.9999999999999,2026614007,0.3,0.3
fig3_risk_compensation,545.0,0.4,0.3,0,-19.26605504587156,8,2.0,650.0,2026614008,0.3,0.3
fig3_risk_compensation,835.9999999999999,0.4,0.3,0,-25.000000000000018,9,2.0,1045.0,2026614009,0.3,0.3
fig3_risk_compensation,697.0,0.4,0.3,0,-25.968436154949785,10,2.0,878.0,2026614010,0.3,0.3
fig3_risk_compensation,1279.0,0.4,0.3,0,13.682564503518373,11,2.0,1104.0,2026614011,0.3,0.3
fig3_risk_compensation,649.0,0.4,0.3,0,-9.244992295839754,12,2.0,709.0,2026614012,0.3,0.3
fig3_risk_compensation,1076.0,0.4,0.3,0,27.695167286245354,13,2.0,778.0,2026614013,0.3,0.3
fig3_risk_compensation,591.0,0.4,0.3,0,-60.91370558375632,14,2.0,950.9999999999999,2026614014,0.3,0.3
fig3_risk_compensation,585.0,0.4,0.3,0,-17.94871794871795,15,2.0,690.0,2026614015,0.3,0.3
fig3_risk_compensation,732.0,0.4,0.3,0,-22.26775956284153,16,2.0,895.0,2026614016,0.3,0.3
fig3_risk_compensation,516.0,0.4,0.3,0,-56.78294573643411,17,2.0,809.0,2026614017,0.3,0.3
fig3_risk_compensation,895.0,0.4,0.3,0,-42.68156424581006,18,2.0,1277.0,2026614018,0.3,0.3
fig3_risk_compensation,997.9999999999999,0.4,0.3,0,9.318637274549078,19,2.0,905.0000000000001,2026614019,0.3,0.3
fig3_risk_compensation,772.0,0.4,0.3,0,-41.83937823834197,20,2.0,1095.0,2026614020,0.3,0.3
fig3_risk_compensation,745.0,0.4,0.3,0,-31.543624161073826,21,2.0,980.0,2026614021,0.3,0.3
fig3_risk_compensation,1286.0,0.4,0.3,0,38.0248833592535,22,2.0,797.0,2026614022,0.3,0.3
fig3_risk_compensation,808.0,0.4,0.3,0,3.4653465346534653,23,2.0,780.0,2026614023,0.3,0.3
fig3_risk_compensation,872.0,0.4,0.3,0,-18.34862385321101,24,2.0,1032.0,2026614024,0.3,0.3
fig3_risk_compensation,710.0,0.4,0.3,0,5.070422535211268,25,2.0,674.0,2026614025,0.3,0.3
fig3_risk_compensation,935.0000000000001,0.4,0.3,0,-5.347593582887676,26,2.0,984.9999999999999,2026614026,0.3,0.3
fig3_risk_compensation,818.0,0.4,0.3,0,10.635696821515893,27,2.0,731.0,2026614027,0.3,0.3
fig3_risk_compensation,772.0,0.4,0.3,0,-38.98963730569948,28,2.0,1073.0,2026614028,0.3,0.3
fig3_risk_compensation,859.0,0.4,0.3,0,10.244470314318976,29,2.0,771.0,2026614029,0.3,0.3
fig3_risk_compensation,1155.0,0.4,0.3,0,24.5021645021645,30,2.0,872.0,2026614030,0.3,0.3
fig3_risk_compensation,827.9999999999999,0.4,0.3,0,-3.7439613526570192,31,2.0,859.0,2026614031,0.3,0.3
fig3_risk_compensation,733.0,0.4,0.3,0,-16.507503410641217,32,2.0,854.0000000000001,2026614032,0.3,0.3
fig3_risk_compensation,889.0,0.4,0.3,0,-30.14623172103487,33,2.0,1157.0,2026614033,0.3,0.3
fig3_risk_compensation,908.0,0.4,0.3,0,42.180616740088105,34,2.0,525.0,2026614034,0.3,0.3
fig3_risk_compensation,1035.0,0.4,0.3,0,30.434782608695652,35,2.0,720.0,2026614035,0.3,0.3
fig3_risk_compensation,816.0000000000001,0.4,0.3,0,-1.7156862745097898,36,2.0,830.0,2026614036,0.3,0.3
fig3_risk_compensation,895.0,0.4,0.3,0,-2.6815642458100557,37,2.0,919.0,2026614037,0.3,0.3
fig3_risk_compensation,825.0,0.4,0.3,0,0.6060606060605923,38,2.0,820.0000000000001,2026614038,0.3,0.3
fig3_risk_compensation,749.0,0.4,0.3,0,29.37249666221629,39,2.0,529.0,2026614039,0.3,0.3
fig3_risk_compensation,751.0,0.4,0.3,0,2.663115845539281,40,2.0,731.0,2026614040,0.3,0.3
fig3_risk_compensation,546.0,0.4,0.3,0,-0.7326007326007326,41,2.0,550.0,2026614041,0.3,0.3
fig3_risk_compensation,631.0,0.4,0.3,0,-21.077654516640255,42,2.0,764.0,2026614042,0.3,0.3
fig3_risk_compensation,687.0,0.4,0.3,0,-15.429403202328967,43,2.0,793.0,2026614043,0.3,0.3
fig3_risk_compensation,636.0,0.4,0.3,0,22.48427672955974,44,2.0,493.00000000000006,2026614044,0.3,0.3
fig3_risk_compensation,868.0,0.4,0.3,0,-1.7281105990783279,45,2.0,882.9999999999999,2026614045,0.3,0.3
fig3_risk_compensation,897.0,0.4,0.3,0,9.141583054626546,46,2.0,814.9999999999999,2026614046,0.3,0.3
fig3_risk_compensation,782.0,0.4,0.3,0,-9.974424552429667,47,2.0,860.0,2026614047,0.3,0.3
fig3_risk_compensation,680.0,0.4,0.3,0,24.11764705882353,48,2.0,516.0,2026614048,0.3,0.3
fig3_risk_compensation,821.0,0.4,0.3,0,10.353227771010962,49,2.0,736.0,2026614049,0.3,0.3
fig3_risk_compensation,697.0,0.4,0.3,0,-11.621233859397417,50,2.0,778.0,2026614050,0.3,0.3
fig3_risk_compensation,754.0,0.4,0.3,0,3.713527851458886,51,2.0,726.0,2026614051,0.3,0.3
fig3_risk_compensation,612.0,0.4,0.3,0,3.5947712418300655,52,2.0,590.0,2026614052,0.3,0.3
fig3_risk_compensation,1026.0,0.4,0.3,0,-25.048732943469787,53,2.0,1283.0,2026614053,0.3,0.3
fig3_risk_compensation,1214.0,0.4,0.3,0,1.3179571663920921,54,2.0,1198.0,2026614054,0.3,0.3
fig3_risk_compensation,682.0,0.4,0.3,0,-20.674486803519063,55,2.0,823.0,2026614055,0.3,0.3
fig3_risk_compensation,784.9999999999999,0.4,0.3,0,20.891719745222918,56,2.0,621.0,2026614056,0.3,0.3
fig3_risk_compensation,760.0,0.4,0.3,0,-4.473684210526301,57,2.0,793.9999999999999,2026614057,0.3,0.3
fig3_risk_compensation,830.0,0.4,0.3,0,5.180722891566265,58,2.0,787.0,2026614058,0.3,0.3
fig3_risk_compensation,961.0,0.4,0.3,0,20.395421436004163,59,2.0,765.0,2026614059,0.3,0.3
fig3_risk_compensation,799.0000000000001,0.4,0.3,0,-18.77346683354191,60,2.0,949.0,2026614060,0.3,0.3
fig3_risk_compensation,894.0,0.4,0.3,0,-27.74049217002237,61,2.0,1142.0,2026614061,0.3,0.3
fig3_risk_compensation,827.0,0.4,0.3,0,33.73639661426844,62,2.0,548.0,2026614062,0.3,0.3
fig3_risk_compensation,750.0,0.4,0.3,0,-27.999999999999986,63,2.0,959.9999999999999,2026614063,0.3,0.3
fig3_risk_compensation,1083.0,0.4,0.3,0,39.981532779316716,64,2.0,650.0,2026614064,0.3,0.3
fig3_risk_compensation,706.0,0.4,0.3,0,1.9830028328611897,65,2.0,692.0,2026614065,0.3,0.3
fig3_risk_compensation,1184.0,0.4,0.3,0,37.83783783783784,66,2.0,736.0,2026614066,0.3,0.3
fig3_risk_compensation,1119.0,0.4,0.3,0,4.915102770330653,67,2.0,1064.0,2026614067,0.3,0.3
fig3_risk_compensation,803.0000000000001,0.4,0.3,0,-26.400996264009933,68,2.0,1014.9999999999999,2026614068,0.3,0.3
fig3_risk_compensation,677.0,0.4,0.3,0,-23.929098966026586,69,2.0,839.0,2026614069,0.3,0.3
fig3_risk_compensation,950.9999999999999,0.4,0.3,0,6.624605678233415,70,2.0,888.0000000000001,2026614070,0.3,0.3
fig3_risk_compensation,936.0,0.4,0.3,0,28.311965811965813,71,2.0,671.0,2026614071,0.3,0.3
fig3_risk_compensation,559.0,0.4,0.3,0,1.9677996422182469,72,2.0,548.0,2026614072,0.3,0.3
fig3_risk_compensation,988.0,0.4,0.3,0,14.271255060728745,73,2.0,847.0,2026614073,0.3,0.3
fig3_risk_compensation,767.0,0.4,0.3,0,4.954367666232073,74,2.0,729.0,2026614074,0.3,0.3
fig3_risk_compensation,663.0,0.4,0.3,0,-14.93212669683258,75,2.0,762.0,2026614075,0.3,0.3
fig3_risk_compensation,717.0,0.4,0.3,0,4.323570432357044,76,2.0,686.0,2026614076,0.3,0.3
fig3_risk_compensation,831.0,0.4,0.3,0,-3.8507821901323704,77,2.0,863.0,2026614077,0.3,0.3
fig3_risk_compensation,776.0,0.4,0.3,0,17.2680412371134,78,2.0,642.0,2026614078,0.3,0.3
fig3_risk_compensation,984.9999999999999,0.4,0.3,0,21.827411167512683,79,2.0,770.0,2026614079,0.3,0.3
