strategy,horizon,replicate_id,simulation_seed,cases,deaths,doses
no_vax_base_ops,90,386,2026080786,1794.0,797.9999999999999,0
no_vax_enh_ops,90,386,2026080786,325.0,147.0,0
vax_base_ops,90,386,2026080786,1409.0,621.0,7083
vax_enh_ops,90,386,2026080786,327.0,136.0,7855
comm_base_40,90,386,2026080786,757.0,313.0,40000
comm_base_60,90,386,2026080786,348.0,145.0,60000
no_vax_base_ops,180,386,2026080786,4717.0,2141.0,0
no_vax_enh_ops,180,386,2026080786,335.0,153.0,0
vax_base_ops,180,386,2026080786,2839.0,1261.0,15762
vax_enh_ops,180,386,2026080786,335.0,141.0,16837
comm_base_40,180,386,2026080786,935.0000000000001,392.0,40000
comm_base_60,180,386,2026080786,362.0,151.0,60000
no_vax_base_ops,90,387,2026080787,2164.0,963.0,0
no_vax_enh_ops,90,387,2026080787,396.99999999999994,195.0,0
vax_base_ops,90,387,2026080787,1668.0,732.0,6968
vax_enh_ops,90,387,2026080787,356.0,167.0,7958
comm_base_40,90,387,2026080787,653.0,279.0,40000
comm_base_60,90,387,2026080787,446.00000000000006,194.0,60000
no_vax_base_ops,180,387,2026080787,7060.0,3238.0,0
no_vax_enh_ops,180,387,2026080787,415.99999999999994,205.00000000000003,0
vax_base_ops,180,387,2026080787,3775.0,1672.9999999999998,15543
vax_enh_ops,180,387,2026080787,356.0,167.0,16935
comm_base_40,180,387,2026080787,826.0,351.0,40000
comm_base_60,180,387,2026080787,476.00000000000006,207.99999999999997,60000
no_vax_base_ops,90,390,2026080790,1473.0,684.0,0
no_vax_enh_ops,90,390,2026080790,388.0,182.0,0
vax_base_ops,90,390,2026080790,999.0000000000001,466.99999999999994,7465
vax_enh_ops,90,390,2026080790,363.0,168.0,7976
comm_base_40,90,390,2026080790,551.0,246.0,40000
comm_base_60,90,390,2026080790,419.0,177.0,60000
no_vax_base_ops,180,390,2026080790,5198.0,2361.0,0
no_vax_enh_ops,180,390,2026080790,419.0,194.0,0
vax_base_ops,180,390,2026080790,1866.0,835.9999999999999,16288
vax_enh_ops,180,390,2026080790,371.0,172.0,16944
comm_base_40,180,390,2026080790,677.0,297.0,40000
comm_base_60,180,390,2026080790,434.99999999999994,182.0,60000
no_vax_base_ops,90,389,2026080789,1574.0,704.0,0
no_vax_enh_ops,90,389,2026080789,421.0,207.99999999999997,0
vax_base_ops,90,389,2026080789,1432.0,637.0,7810
vax_enh_ops,90,389,2026080789,385.0,187.0,7796
comm_base_40,90,389,2026080789,716.0,332.0,40000
comm_base_60,90,389,2026080789,513.0,227.0,60000
no_vax_base_ops,180,389,2026080789,4508.0,2027.0,0
no_vax_enh_ops,180,389,2026080789,436.0,216.0,0
vax_base_ops,180,389,2026080789,2783.0,1229.0,16529
vax_enh_ops,180,389,2026080789,400.0,190.0,16733
comm_base_40,180,389,2026080789,856.0,382.0,40000
comm_base_60,180,389,2026080789,523.0,232.0,60000
no_vax_base_ops,90,392,2026080792,1477.0,675.0,0
no_vax_enh_ops,90,392,2026080792,247.0,125.0,0
vax_base_ops,90,392,2026080792,1167.0,520.0,7324
vax_enh_ops,90,392,2026080792,249.0,125.0,8217
comm_base_40,90,392,2026080792,656.0,291.0,40000
comm_base_60,90,392,2026080792,550.0,233.0,60000
no_vax_base_ops,180,392,2026080792,5599.0,2539.0,0
no_vax_enh_ops,180,392,2026080792,248.0,125.0,0
vax_base_ops,180,392,2026080792,2799.0,1218.0,16050
vax_enh_ops,180,392,2026080792,249.0,125.0,17164
comm_base_40,180,392,2026080792,732.0,323.0,40000
comm_base_60,180,392,2026080792,567.0,237.00000000000003,60000
no_vax_base_ops,90,388,2026080788,3019.0,1406.0,0
no_vax_enh_ops,90,388,2026080788,461.00000000000006,213.0,0
vax_base_ops,90,388,2026080788,2006.0000000000002,899.0,6998
vax_enh_ops,90,388,2026080788,464.0,206.99999999999997,7954
comm_base_40,90,388,2026080788,908.0,384.0,40000
comm_base_60,90,388,2026080788,617.0,247.0,60000
no_vax_base_ops,180,388,2026080788,9707.0,4461.0,0
no_vax_enh_ops,180,388,2026080788,491.00000000000006,232.0,0
vax_base_ops,180,388,2026080788,3728.0,1646.9999999999998,15541
vax_enh_ops,180,388,2026080788,476.00000000000006,217.0,16894
comm_base_40,180,388,2026080788,1103.0,461.00000000000006,40000
comm_base_60,180,388,2026080788,667.0,263.0,60000
no_vax_base_ops,90,391,2026080791,2374.0,1032.0,0
no_vax_enh_ops,90,391,2026080791,349.0,142.0,0
vax_base_ops,90,391,2026080791,2033.0,850.0000000000001,7888
vax_enh_ops,90,391,2026080791,341.0,135.0,8414
comm_base_40,90,391,2026080791,784.0,317.0,40000
comm_base_60,90,391,2026080791,523.0,189.0,60000
no_vax_base_ops,180,391,2026080791,8853.0,3929.0,0
no_vax_enh_ops,180,391,2026080791,350.0,143.0,0
vax_base_ops,180,391,2026080791,4040.0,1739.0,16494
vax_enh_ops,180,391,2026080791,346.0,137.0,17349
comm_base_40,180,391,2026080791,927.0,375.0,40000
comm_base_60,180,391,2026080791,535.0,193.0,60000
no_vax_base_ops,90,393,2026080793,1891.0,857.0,0
no_vax_enh_ops,90,393,2026080793,207.99999999999997,88.0,0
vax_base_ops,90,393,2026080793,1611.0,717.0,7256
vax_enh_ops,90,393,2026080793,250.0,102.00000000000001,7926
comm_base_40,90,393,2026080793,666.0,283.0,40000
comm_base_60,90,393,2026080793,430.99999999999994,171.0,60000
no_vax_base_ops,180,393,2026080793,7192.999999999999,3213.0,0
no_vax_enh_ops,180,393,2026080793,208.99999999999997,88.0,0
vax_base_ops,180,393,2026080793,2850.0,1251.0,15967
vax_enh_ops,180,393,2026080793,250.0,102.00000000000001,16875
comm_base_40,180,393,2026080793,807.0000000000001,345.0,40000
comm_base_60,180,393,2026080793,455.0,182.0,60000
no_vax_base_ops,90,395,2026080795,1995.0,906.0,0
no_vax_enh_ops,90,395,2026080795,402.0,173.0,0
vax_base_ops,90,395,2026080795,1699.0000000000002,735.0,7097
vax_enh_ops,90,395,2026080795,313.0,128.0,8082
comm_base_40,90,395,2026080795,631.0,256.0,40000
comm_base_60,90,395,2026080795,512.0,185.0,60000
no_vax_base_ops,180,395,2026080795,7373.0,3326.0,0
no_vax_enh_ops,180,395,2026080795,446.00000000000006,192.0,0
vax_base_ops,180,395,2026080795,3311.9999999999995,1452.0,15728
vax_enh_ops,180,395,2026080795,333.0,136.0,17040
comm_base_40,180,395,2026080795,781.0,309.0,40000
comm_base_60,180,395,2026080795,538.0,191.0,60000
no_vax_base_ops,90,394,2026080794,2781.0,1238.0,0
no_vax_enh_ops,90,394,2026080794,305.0,132.0,0
vax_base_ops,90,394,2026080794,1930.0000000000002,827.0,6979
vax_enh_ops,90,394,2026080794,290.0,122.0,8510
comm_base_40,90,394,2026080794,873.0,366.0,40000
comm_base_60,90,394,2026080794,539.0,211.0,60000
no_vax_base_ops,180,394,2026080794,10037.0,4505.0,0
no_vax_enh_ops,180,394,2026080794,320.0,139.0,0
vax_base_ops,180,394,2026080794,4231.0,1821.0,15540
vax_enh_ops,180,394,2026080794,290.0,122.0,17447
comm_base_40,180,394,2026080794,1135.0,464.99999999999994,40000
comm_base_60,180,394,2026080794,564.0,218.0,60000
no_vax_base_ops,90,396,2026080796,1429.0,676.0,0
no_vax_enh_ops,90,396,2026080796,239.00000000000003,108.0,0
vax_base_ops,90,396,2026080796,1363.0,630.0,7056
vax_enh_ops,90,396,2026080796,216.0,98.0,8121
comm_base_40,90,396,2026080796,686.0,298.0,40000
comm_base_60,90,396,2026080796,385.0,154.0,60000
no_vax_base_ops,180,396,2026080796,5432.0,2504.0,0
no_vax_enh_ops,180,396,2026080796,243.0,110.0,0
vax_base_ops,180,396,2026080796,2737.0,1220.0,15777
vax_enh_ops,180,396,2026080796,224.99999999999997,102.00000000000001,17085
comm_base_40,180,396,2026080796,1001.0,449.99999999999994,40000
comm_base_60,180,396,2026080796,385.0,155.0,60000
no_vax_base_ops,90,399,2026080799,1208.0,534.0,0
no_vax_enh_ops,90,399,2026080799,221.00000000000003,97.0,0
vax_base_ops,90,399,2026080799,1189.0,511.0,6674
vax_enh_ops,90,399,2026080799,217.0,95.0,8096
comm_base_40,90,399,2026080799,436.0,178.0,40000
comm_base_60,90,399,2026080799,295.0,110.0,60000
no_vax_base_ops,180,399,2026080799,4059.0,1851.9999999999998,0
no_vax_enh_ops,180,399,2026080799,239.00000000000003,103.00000000000001,0
vax_base_ops,180,399,2026080799,2387.0,1022.0,15396
vax_enh_ops,180,399,2026080799,222.00000000000003,96.0,17066
comm_base_40,180,399,2026080799,585.0,236.0,40000
comm_base_60,180,399,2026080799,307.0,111.99999999999999,60000
no_vax_base_ops,90,397,2026080797,1539.0,706.0,0
no_vax_enh_ops,90,397,2026080797,296.0,143.0,0
vax_base_ops,90,397,2026080797,1382.0,623.0,6930
vax_enh_ops,90,397,2026080797,285.0,133.0,7847
comm_base_40,90,397,2026080797,574.0,262.0,40000
comm_base_60,90,397,2026080797,395.00000000000006,154.0,60000
no_vax_base_ops,180,397,2026080797,5218.0,2351.0,0
no_vax_enh_ops,180,397,2026080797,296.0,143.0,0
vax_base_ops,180,397,2026080797,3424.0,1524.0,15614
vax_enh_ops,180,397,2026080797,285.0,133.0,16829
comm_base_40,180,397,2026080797,745.0,322.0,40000
comm_base_60,180,397,2026080797,409.0,160.0,60000
no_vax_base_ops,90,398,2026080798,2103.0,965.0000000000001,0
no_vax_enh_ops,90,398,2026080798,329.0,154.0,0
vax_base_ops,90,398,2026080798,1726.0,773.0,6365
vax_enh_ops,90,398,2026080798,259.0,124.0,8094
comm_base_40,90,398,2026080798,724.0,314.0,40000
comm_base_60,90,398,2026080798,558.0,221.00000000000003,60000
no_vax_base_ops,180,398,2026080798,7303.0,3300.0,0
no_vax_enh_ops,180,398,2026080798,350.0,161.0,0
vax_base_ops,180,398,2026080798,3379.9999999999995,1501.0,15020
vax_enh_ops,180,398,2026080798,262.0,126.0,17050
comm_base_40,180,398,2026080798,944.0,417.99999999999994,40000
comm_base_60,180,398,2026080798,598.0,241.99999999999997,60000
no_vax_base_ops,90,401,2026080801,2019.0,928.0,0
no_vax_enh_ops,90,401,2026080801,299.0,150.0,0
vax_base_ops,90,401,2026080801,1281.0,588.0,7714
vax_enh_ops,90,401,2026080801,282.0,139.0,8424
comm_base_40,90,401,2026080801,626.0,280.0,40000
comm_base_60,90,401,2026080801,413.0,168.0,60000
no_vax_base_ops,180,401,2026080801,8004.0,3710.0,0
no_vax_enh_ops,180,401,2026080801,303.0,152.0,0
vax_base_ops,180,401,2026080801,2673.0,1197.0,16437
vax_enh_ops,180,401,2026080801,283.0,139.0,17385
comm_base_40,180,401,2026080801,729.0,321.0,40000
comm_base_60,180,401,2026080801,415.99999999999994,169.0,60000
no_vax_base_ops,90,400,2026080800,2108.0,912.0,0
no_vax_enh_ops,90,400,2026080800,325.0,142.0,0
vax_base_ops,90,400,2026080800,1739.0,730.0,6940
vax_enh_ops,90,400,2026080800,315.0,135.0,7958
comm_base_40,90,400,2026080800,702.0,288.0,40000
comm_base_60,90,400,2026080800,338.0,133.0,60000
no_vax_base_ops,180,400,2026080800,7413.0,3347.0,0
no_vax_enh_ops,180,400,2026080800,328.0,143.0,0
vax_base_ops,180,400,2026080800,3246.0000000000005,1403.0,15584
vax_enh_ops,180,400,2026080800,320.0,137.0,16921
comm_base_40,180,400,2026080800,932.0,388.0,40000
comm_base_60,180,400,2026080800,345.0,134.0,60000
no_vax_base_ops,90,402,2026080802,1203.0,547.0,0
no_vax_enh_ops,90,402,2026080802,253.0,126.0,0
vax_base_ops,90,402,2026080802,1135.0,502.0,7857
vax_enh_ops,90,402,2026080802,212.0,103.00000000000001,8152
comm_base_40,90,402,2026080802,572.0,251.0,40000
comm_base_60,90,402,2026080802,375.0,151.0,60000
no_vax_base_ops,180,402,2026080802,3228.0000000000005,1456.0,0
no_vax_enh_ops,180,402,2026080802,260.0,128.0,0
vax_base_ops,180,402,2026080802,2163.0,944.0,16579
vax_enh_ops,180,402,2026080802,212.0,103.00000000000001,17121
comm_base_40,180,402,2026080802,697.0,295.0,40000
comm_base_60,180,402,2026080802,413.0,164.0,60000
no_vax_base_ops,90,405,2026080805,1602.0,745.0,0
no_vax_enh_ops,90,405,2026080805,327.0,160.0,0
vax_base_ops,90,405,2026080805,1251.0,556.0,6584
vax_enh_ops,90,405,2026080805,218.0,102.00000000000001,7981
comm_base_40,90,405,2026080805,736.0,306.0,40000
comm_base_60,90,405,2026080805,512.0,204.00000000000003,60000
no_vax_base_ops,180,405,2026080805,4558.0,2089.0,0
no_vax_enh_ops,180,405,2026080805,352.0,165.0,0
vax_base_ops,180,405,2026080805,2127.0,922.0000000000001,15430
vax_enh_ops,180,405,2026080805,218.0,102.00000000000001,16979
comm_base_40,180,405,2026080805,903.9999999999999,384.0,40000
comm_base_60,180,405,2026080805,554.0,221.00000000000003,60000
no_vax_base_ops,90,403,2026080803,1674.0000000000002,781.0,0
no_vax_enh_ops,90,403,2026080803,272.0,118.0,0
vax_base_ops,90,403,2026080803,1351.0,609.0,7181
vax_enh_ops,90,403,2026080803,215.0,90.0,7978
comm_base_40,90,403,2026080803,551.0,237.00000000000003,40000
comm_base_60,90,403,2026080803,425.00000000000006,183.0,60000
no_vax_base_ops,180,403,2026080803,5860.0,2739.0,0
no_vax_enh_ops,180,403,2026080803,272.0,118.0,0
vax_base_ops,180,403,2026080803,2458.0,1127.0,15917
vax_enh_ops,180,403,2026080803,215.0,90.0,16966
comm_base_40,180,403,2026080803,705.0,305.0,40000
comm_base_60,180,403,2026080803,466.0,203.0,60000
no_vax_base_ops,90,404,2026080804,1881.0,861.0,0
no_vax_enh_ops,90,404,2026080804,283.0,132.0,0
vax_base_ops,90,404,2026080804,1594.0,726.0,6733
vax_enh_ops,90,404,2026080804,235.0,111.00000000000001,8084
comm_base_40,90,404,2026080804,882.0,392.0,40000
comm_base_60,90,404,2026080804,464.99999999999994,191.0,60000
no_vax_base_ops,180,404,2026080804,5870.0,2680.0,0
no_vax_enh_ops,180,404,2026080804,287.0,134.0,0
vax_base_ops,180,404,2026080804,2977.0,1330.0,15401
vax_enh_ops,180,404,2026080804,251.0,116.0,17042
comm_base_40,180,404,2026080804,1221.0,535.0,40000
comm_base_60,180,404,2026080804,506.0,206.00000000000003,60000
no_vax_base_ops,90,408,2026080808,1016.0000000000001,479.0,0
no_vax_enh_ops,90,408,2026080808,225.99999999999997,118.0,0
vax_base_ops,90,408,2026080808,882.0,406.0,7510
vax_enh_ops,90,408,2026080808,201.0,103.00000000000001,8447
comm_base_40,90,408,2026080808,400.99999999999994,185.0,40000
comm_base_60,90,408,2026080808,343.0,150.0,60000
no_vax_base_ops,180,408,2026080808,3340.0,1514.0,0
no_vax_enh_ops,180,408,2026080808,229.0,119.99999999999999,0
vax_base_ops,180,408,2026080808,1646.0,719.0,16357
vax_enh_ops,180,408,2026080808,201.0,103.00000000000001,17392
comm_base_40,180,408,2026080808,466.0,212.0,40000
comm_base_60,180,408,2026080808,382.0,168.0,60000
no_vax_base_ops,90,406,2026080806,1901.0,838.0,0
no_vax_enh_ops,90,406,2026080806,275.0,120.99999999999999,0
vax_base_ops,90,406,2026080806,1678.0,717.0,7179
vax_enh_ops,90,406,2026080806,224.99999999999997,94.0,8199
comm_base_40,90,406,2026080806,681.0,284.0,40000
comm_base_60,90,406,2026080806,425.00000000000006,163.0,60000
no_vax_base_ops,180,406,2026080806,6282.0,2831.0,0
no_vax_enh_ops,180,406,2026080806,278.0,123.0,0
vax_base_ops,180,406,2026080806,3112.0,1363.0,15791
vax_enh_ops,180,406,2026080806,224.99999999999997,94.0,17164
comm_base_40,180,406,2026080806,910.0,375.0,40000
comm_base_60,180,406,2026080806,454.0,178.0,60000
no_vax_base_ops,90,407,2026080807,1316.0,609.0,0
no_vax_enh_ops,90,407,2026080807,252.0,129.0,0
vax_base_ops,90,407,2026080807,1009.0,462.99999999999994,7719
vax_enh_ops,90,407,2026080807,243.0,122.0,7804
comm_base_40,90,407,2026080807,473.0,217.0,40000
comm_base_60,90,407,2026080807,282.0,125.0,60000
no_vax_base_ops,180,407,2026080807,5288.0,2423.0,0
no_vax_enh_ops,180,407,2026080807,256.0,129.0,0
vax_base_ops,180,407,2026080807,1778.0,781.0,16536
vax_enh_ops,180,407,2026080807,248.0,125.0,16738
comm_base_40,180,407,2026080807,530.0,244.0,40000
comm_base_60,180,407,2026080807,303.0,137.0,60000
no_vax_base_ops,90,409,2026080809,2111.0,973.0000000000001,0
no_vax_enh_ops,90,409,2026080809,370.0,158.0,0
vax_base_ops,90,409,2026080809,1119.0,506.0,7870
vax_enh_ops,90,409,2026080809,377.0,157.0,8145
comm_base_40,90,409,2026080809,647.0,270.0,40000
comm_base_60,90,409,2026080809,559.0,223.99999999999997,60000
no_vax_base_ops,180,409,2026080809,7181.999999999999,3245.0,0
no_vax_enh_ops,180,409,2026080809,377.0,160.0,0
vax_base_ops,180,409,2026080809,1679.0,746.0,16714
vax_enh_ops,180,409,2026080809,377.0,157.0,17106
comm_base_40,180,409,2026080809,703.0,295.0,40000
comm_base_60,180,409,2026080809,586.0,233.0,60000
no_vax_base_ops,90,411,2026080811,1856.0,834.0,0
no_vax_enh_ops,90,411,2026080811,241.99999999999997,125.0,0
vax_base_ops,90,411,2026080811,1552.0,683.0,7336
vax_enh_ops,90,411,2026080811,238.00000000000003,119.99999999999999,8214
comm_base_40,90,411,2026080811,631.0,279.0,40000
comm_base_60,90,411,2026080811,360.0,149.0,60000
no_vax_base_ops,180,411,2026080811,5743.0,2562.0,0
no_vax_enh_ops,180,411,2026080811,244.0,126.0,0
vax_base_ops,180,411,2026080811,3100.0,1315.0,16056
vax_enh_ops,180,411,2026080811,240.99999999999997,122.0,17136
comm_base_40,180,411,2026080811,848.0,374.0,40000
comm_base_60,180,411,2026080811,368.0,154.0,60000
no_vax_base_ops,90,412,2026080812,1084.0,486.0,0
no_vax_enh_ops,90,412,2026080812,259.0,119.00000000000001,0
vax_base_ops,90,412,2026080812,1267.0,546.0,7289
vax_enh_ops,90,412,2026080812,295.0,135.0,7977
comm_base_40,90,412,2026080812,665.0,277.0,40000
comm_base_60,90,412,2026080812,374.0,150.0,60000
no_vax_base_ops,180,412,2026080812,3935.0000000000005,1790.0,0
no_vax_enh_ops,180,412,2026080812,259.0,119.00000000000001,0
vax_base_ops,180,412,2026080812,2322.0,1010.9999999999999,16046
vax_enh_ops,180,412,2026080812,299.0,138.0,16964
comm_base_40,180,412,2026080812,810.0,340.0,40000
comm_base_60,180,412,2026080812,434.99999999999994,166.0,60000
no_vax_base_ops,90,413,2026080813,1713.0,784.9999999999999,0
no_vax_enh_ops,90,413,2026080813,241.99999999999997,115.0,0
vax_base_ops,90,413,2026080813,1516.0,679.0,7163
vax_enh_ops,90,413,2026080813,261.0,119.00000000000001,7979
comm_base_40,90,413,2026080813,766.0,328.0,40000
comm_base_60,90,413,2026080813,412.00000000000006,174.0,60000
no_vax_base_ops,180,413,2026080813,5785.0,2600.0,0
no_vax_enh_ops,180,413,2026080813,241.99999999999997,115.0,0
vax_base_ops,180,413,2026080813,3539.0,1543.0,15855
vax_enh_ops,180,413,2026080813,266.0,120.99999999999999,16945
comm_base_40,180,413,2026080813,946.9999999999999,410.00000000000006,40000
comm_base_60,180,413,2026080813,446.00000000000006,191.0,60000
no_vax_base_ops,90,410,2026080810,2477.0,1158.0,0
no_vax_enh_ops,90,410,2026080810,365.0,167.0,0
vax_base_ops,90,410,2026080810,1494.0,668.0,7717
vax_enh_ops,90,410,2026080810,336.0,149.0,8098
comm_base_40,90,410,2026080810,850.0000000000001,364.0,40000
comm_base_60,90,410,2026080810,586.0,233.0,60000
no_vax_base_ops,180,410,2026080810,9760.0,4488.0,0
no_vax_enh_ops,180,410,2026080810,379.0,175.0,0
vax_base_ops,180,410,2026080810,2771.0,1243.0,16438
vax_enh_ops,180,410,2026080810,336.0,149.0,17049
comm_base_40,180,410,2026080810,1018.0,436.0,40000
comm_base_60,180,410,2026080810,614.0,240.99999999999997,60000
no_vax_base_ops,90,414,2026080814,1618.0,731.0,0
no_vax_enh_ops,90,414,2026080814,464.0,222.00000000000003,0
vax_base_ops,90,414,2026080814,1578.9999999999998,690.0,7087
vax_enh_ops,90,414,2026080814,380.0,179.0,8164
comm_base_40,90,414,2026080814,556.0,238.00000000000003,40000
comm_base_60,90,414,2026080814,446.00000000000006,186.0,60000
no_vax_base_ops,180,414,2026080814,4654.0,2139.0,0
no_vax_enh_ops,180,414,2026080814,472.0,223.00000000000003,0
vax_base_ops,180,414,2026080814,3223.0,1423.0,15761
vax_enh_ops,180,414,2026080814,390.0,183.0,17106
comm_base_40,180,414,2026080814,833.0000000000001,353.0,40000
comm_base_60,180,414,2026080814,498.99999999999994,205.00000000000003,60000
no_vax_base_ops,90,416,2026080816,2191.0,965.0000000000001,0
no_vax_enh_ops,90,416,2026080816,307.0,119.00000000000001,0
vax_base_ops,90,416,2026080816,1532.0,640.0,6842
vax_enh_ops,90,416,2026080816,293.0,111.00000000000001,7738
comm_base_40,90,416,2026080816,657.0,256.0,40000
comm_base_60,90,416,2026080816,361.0,131.0,60000
no_vax_base_ops,180,416,2026080816,7685.0,3454.9999999999995,0
no_vax_enh_ops,180,416,2026080816,307.0,119.00000000000001,0
vax_base_ops,180,416,2026080816,3295.0,1398.0,15493
vax_enh_ops,180,416,2026080816,293.0,111.00000000000001,16712
comm_base_40,180,416,2026080816,782.0,306.0,40000
comm_base_60,180,416,2026080816,366.0,134.0,60000
no_vax_base_ops,90,415,2026080815,2164.0,976.0,0
no_vax_enh_ops,90,415,2026080815,398.0,180.0,0
vax_base_ops,90,415,2026080815,1747.0,755.0,7444
vax_enh_ops,90,415,2026080815,325.0,145.0,8297
comm_base_40,90,415,2026080815,784.9999999999999,348.0,40000
comm_base_60,90,415,2026080815,559.0,236.0,60000
no_vax_base_ops,180,415,2026080815,7172.000000000001,3256.0,0
no_vax_enh_ops,180,415,2026080815,398.0,180.0,0
vax_base_ops,180,415,2026080815,4000.0,1756.0,16064
vax_enh_ops,180,415,2026080815,326.0,146.0,17254
comm_base_40,180,415,2026080815,948.0000000000001,422.0,40000
comm_base_60,180,415,2026080815,698.0,297.0,60000
no_vax_base_ops,90,417,2026080817,2187.0,972.0,0
no_vax_enh_ops,90,417,2026080817,224.99999999999997,98.0,0
vax_base_ops,90,417,2026080817,1578.0,688.0,6926
vax_enh_ops,90,417,2026080817,215.0,95.0,8137
comm_base_40,90,417,2026080817,605.0,235.0,40000
comm_base_60,90,417,2026080817,386.0,149.0,60000
no_vax_base_ops,180,417,2026080817,7889.0,3568.0000000000005,0
no_vax_enh_ops,180,417,2026080817,224.99999999999997,98.0,0
vax_base_ops,180,417,2026080817,2584.0,1104.0,15589
vax_enh_ops,180,417,2026080817,217.0,96.0,17104
comm_base_40,180,417,2026080817,700.0,279.0,40000
comm_base_60,180,417,2026080817,389.0,150.0,60000
no_vax_base_ops,90,419,2026080819,1721.0,788.0,0
no_vax_enh_ops,90,419,2026080819,248.0,100.0,0
vax_base_ops,90,419,2026080819,1607.0,708.0,6612
vax_enh_ops,90,419,2026080819,221.00000000000003,88.0,7800
comm_base_40,90,419,2026080819,526.0,218.0,40000
comm_base_60,90,419,2026080819,400.99999999999994,155.0,60000
no_vax_base_ops,180,419,2026080819,5720.0,2572.0,0
no_vax_enh_ops,180,419,2026080819,248.0,100.0,0
vax_base_ops,180,419,2026080819,3273.0,1424.0,15257
vax_enh_ops,180,419,2026080819,221.00000000000003,88.0,16789
comm_base_40,180,419,2026080819,642.0,269.0,40000
comm_base_60,180,419,2026080819,407.0,157.0,60000
no_vax_base_ops,90,418,2026080818,1885.9999999999998,858.0000000000001,0
no_vax_enh_ops,90,418,2026080818,382.0,185.0,0
vax_base_ops,90,418,2026080818,1542.0,673.0,7648
vax_enh_ops,90,418,2026080818,381.0,182.0,7940
comm_base_40,90,418,2026080818,728.0,318.0,40000
comm_base_60,90,418,2026080818,506.0,203.0,60000
no_vax_base_ops,180,418,2026080818,6344.0,2891.0,0
no_vax_enh_ops,180,418,2026080818,387.0,188.0,0
vax_base_ops,180,418,2026080818,2805.0,1236.0,16342
vax_enh_ops,180,418,2026080818,403.0,193.0,16842
comm_base_40,180,418,2026080818,882.0,378.0,40000
comm_base_60,180,418,2026080818,550.0,223.99999999999997,60000
no_vax_base_ops,90,423,2026080823,1286.0,567.0,0
no_vax_enh_ops,90,423,2026080823,214.0,108.0,0
vax_base_ops,90,423,2026080823,1049.0,444.00000000000006,6812
vax_enh_ops,90,423,2026080823,202.0,101.0,8174
comm_base_40,90,423,2026080823,576.0,229.0,40000
comm_base_60,90,423,2026080823,373.0,153.0,60000
no_vax_base_ops,180,423,2026080823,4720.0,2145.0,0
no_vax_enh_ops,180,423,2026080823,215.0,108.0,0
vax_base_ops,180,423,2026080823,2246.0,965.0000000000001,15611
vax_enh_ops,180,423,2026080823,202.0,101.0,17121
comm_base_40,180,423,2026080823,757.0,303.0,40000
comm_base_60,180,423,2026080823,389.0,159.0,60000
no_vax_base_ops,90,421,2026080821,1442.0,645.0,0
no_vax_enh_ops,90,421,2026080821,355.0,161.0,0
vax_base_ops,90,421,2026080821,1131.0,486.0,7228
vax_enh_ops,90,421,2026080821,265.0,124.0,8240
comm_base_40,90,421,2026080821,576.0,240.99999999999997,40000
comm_base_60,90,421,2026080821,319.0,125.0,60000
no_vax_base_ops,180,421,2026080821,5460.0,2473.0,0
no_vax_enh_ops,180,421,2026080821,372.0,173.0,0
vax_base_ops,180,421,2026080821,2098.0,912.0,16040
vax_enh_ops,180,421,2026080821,265.0,124.0,17215
comm_base_40,180,421,2026080821,912.9999999999999,368.0,40000
comm_base_60,180,421,2026080821,338.0,133.0,60000
no_vax_base_ops,90,420,2026080820,1799.0,867.0000000000001,0
no_vax_enh_ops,90,420,2026080820,368.0,178.0,0
vax_base_ops,90,420,2026080820,1587.9999999999998,760.0,7645
vax_enh_ops,90,420,2026080820,319.0,152.0,8241
comm_base_40,90,420,2026080820,700.0,327.0,40000
comm_base_60,90,420,2026080820,461.00000000000006,199.0,60000
no_vax_base_ops,180,420,2026080820,5905.0,2719.0,0
no_vax_enh_ops,180,420,2026080820,375.0,183.0,0
vax_base_ops,180,420,2026080820,3062.0,1402.0,16332
vax_enh_ops,180,420,2026080820,319.0,152.0,17185
comm_base_40,180,420,2026080820,770.0,365.0,40000
comm_base_60,180,420,2026080820,490.0,211.0,60000
no_vax_base_ops,90,422,2026080822,1654.9999999999998,719.0,0
no_vax_enh_ops,90,422,2026080822,353.0,158.0,0
vax_base_ops,90,422,2026080822,1140.0,483.0,7471
vax_enh_ops,90,422,2026080822,303.0,139.0,7904
comm_base_40,90,422,2026080822,687.0,284.0,40000
comm_base_60,90,422,2026080822,436.0,170.0,60000
no_vax_base_ops,180,422,2026080822,5720.0,2610.0,0
no_vax_enh_ops,180,422,2026080822,362.0,165.0,0
vax_base_ops,180,422,2026080822,2358.0,996.0,16209
vax_enh_ops,180,422,2026080822,315.0,144.0,16860
comm_base_40,180,422,2026080822,908.0,373.0,40000
comm_base_60,180,422,2026080822,466.99999999999994,184.0,60000
no_vax_base_ops,90,424,2026080824,1499.0,692.0,0
no_vax_enh_ops,90,424,2026080824,224.99999999999997,98.0,0
vax_base_ops,90,424,2026080824,1417.0,630.0,7540
vax_enh_ops,90,424,2026080824,217.0,94.0,8089
comm_base_40,90,424,2026080824,504.0,207.99999999999997,40000
comm_base_60,90,424,2026080824,445.0,192.0,60000
no_vax_base_ops,180,424,2026080824,5460.0,2487.0,0
no_vax_enh_ops,180,424,2026080824,224.99999999999997,98.0,0
vax_base_ops,180,424,2026080824,2923.0,1273.0,16236
