analysis,base_deaths,coverage,det,max_vaccines,mortality_reduction_pct,replicate,scenario_deaths,seed,trace,ve
fig3_community_ve,821.0,0.0,0.3,0,0.0,57,821.0,2026422057,0.3,0.15
fig3_community_ve,1345.0,0.0,0.3,0,0.0,58,1345.0,2026422058,0.3,0.15
fig3_community_ve,1338.0,0.0,0.3,0,0.0,59,1338.0,2026422059,0.3,0.15
fig3_community_ve,923.0,0.0,0.3,0,0.0,60,923.0,2026422060,0.3,0.15
fig3_community_ve,1331.0,0.0,0.3,0,0.0,61,1331.0,2026422061,0.3,0.15
fig3_community_ve,893.0,0.0,0.3,0,0.0,62,893.0,2026422062,0.3,0.15
fig3_community_ve,1260.0,0.0,0.3,0,0.0,63,1260.0,2026422063,0.3,0.15
fig3_community_ve,1131.0,0.0,0.3,0,0.0,64,1131.0,2026422064,0.3,0.15
fig3_community_ve,1244.0,0.0,0.3,0,0.0,65,1244.0,2026422065,0.3,0.15
fig3_community_ve,1239.0,0.0,0.3,0,0.0,66,1239.0,2026422066,0.3,0.15
fig3_community_ve,1324.0,0.0,0.3,0,0.0,67,1324.0,2026422067,0.3,0.15
fig3_community_ve,1161.0,0.0,0.3,0,0.0,68,1161.0,2026422068,0.3,0.15
fig3_community_ve,1093.0,0.0,0.3,0,0.0,69,1093.0,2026422069,0.3,0.15
fig3_community_ve,1037.0,0.0,0.3,0,0.0,70,1037.0,2026422070,0.3,0.15
fig3_community_ve,1215.0,0.0,0.3,0,0.0,71,1215.0,2026422071,0.3,0.15
fig3_community_ve,1009.0,0.0,0.3,0,0.0,72,1009.0,2026422072,0.3,0.15
fig3_community_ve,1167.0,0.0,0.3,0,0.0,73,1167.0,2026422073,0.3,0.15
fig3_community_ve,1018.9999999999999,0.0,0.3,0,0.0,74,1018.9999999999999,2026422074,0.3,0.15
fig3_community_ve,769.0,0.0,0.3,0,0.0,75,769.0,2026422075,0.3,0.15
fig3_community_ve,1016.0000000000001,0.0,0.3,0,0.0,76,1016.0000000000001,2026422076,0.3,0.15
fig3_community_ve,1236.0,0.0,0.3,0,0.0,77,1236.0,2026422077,0.3,0.15
fig3_community_ve,1202.0,0.0,0.3,0,0.0,78,1202.0,2026422078,0.3,0.15
fig3_community_ve,1367.0,0.0,0.3,0,0.0,79,1367.0,2026422079,0.3,0.15
fig3_community_ve,1165.0,0.0,0.3,0,0.0,80,1165.0,2026422080,0.3,0.15
fig3_community_ve,916.9999999999999,0.0,0.3,0,0.0,81,916.9999999999999,2026422081,0.3,0.15
fig3_community_ve,1412.0,0.0,0.3,0,0.0,82,1412.0,2026422082,0.3,0.15
fig3_community_ve,1388.0,0.0,0.3,0,0.0,83,1388.0,2026422083,0.3,0.15
fig3_community_ve,1162.0,0.0,0.3,0,0.0,84,1162.0,2026422084,0.3,0.15
