strategy,replicate_id,simulation_seed,extinct_before_day90,extinction_time,total_deaths,total_infected,total_vaccines
comm_base_40,248,2026073248,0,nan,276,682,40000
comm_base_60,248,2026073248,0,nan,154,380,60000
no_vax_base_ops,250,2026073250,0,nan,684,1497,0
no_vax_enh_ops,250,2026073250,0,nan,101,247,0
comm_base_40,250,2026073250,0,nan,213,510,40000
comm_base_60,250,2026073250,0,nan,149,392,60000
no_vax_base_ops,253,2026073253,0,nan,736,1565,0
no_vax_enh_ops,253,2026073253,0,nan,164,375,0
comm_base_40,253,2026073253,0,nan,246,586,40000
comm_base_60,253,2026073253,0,nan,126,326,60000
no_vax_base_ops,252,2026073252,0,nan,740,1642,0
no_vax_enh_ops,252,2026073252,0,nan,143,316,0
comm_base_40,252,2026073252,0,nan,214,515,40000
comm_base_60,252,2026073252,0,nan,177,458,60000
no_vax_base_ops,251,2026073251,0,nan,1029,2175,0
no_vax_enh_ops,251,2026073251,0,nan,139,289,0
comm_base_40,251,2026073251,0,nan,247,572,40000
comm_base_60,251,2026073251,0,nan,154,373,60000
no_vax_base_ops,254,2026073254,0,nan,572,1238,0
no_vax_enh_ops,254,2026073254,0,nan,145,304,0
comm_base_40,254,2026073254,0,nan,220,529,40000
comm_base_60,254,2026073254,0,nan,179,438,60000
no_vax_base_ops,257,2026073257,0,nan,985,2280,0
no_vax_enh_ops,257,2026073257,0,nan,170,353,0
comm_base_40,257,2026073257,0,nan,237,555,40000
comm_base_60,257,2026073257,0,nan,157,357,60000
no_vax_base_ops,255,2026073255,0,nan,894,2001,0
no_vax_enh_ops,255,2026073255,0,nan,128,280,0
comm_base_40,255,2026073255,0,nan,283,679,40000
comm_base_60,255,2026073255,0,nan,165,422,60000
no_vax_base_ops,256,2026073256,0,nan,807,1713,0
no_vax_enh_ops,256,2026073256,0,nan,119,226,0
comm_base_40,256,2026073256,0,nan,308,657,40000
comm_base_60,256,2026073256,0,nan,165,375,60000
no_vax_base_ops,259,2026073259,0,nan,1048,2408,0
no_vax_enh_ops,259,2026073259,0,nan,113,300,0
comm_base_40,259,2026073259,0,nan,305,791,40000
comm_base_60,259,2026073259,0,nan,194,554,60000
no_vax_base_ops,258,2026073258,0,nan,712,1638,0
no_vax_enh_ops,258,2026073258,0,nan,110,276,0
comm_base_40,258,2026073258,0,nan,225,582,40000
comm_base_60,258,2026073258,0,nan,185,506,60000
no_vax_base_ops,261,2026073261,0,nan,558,1176,0
no_vax_enh_ops,261,2026073261,0,nan,118,268,0
comm_base_40,261,2026073261,0,nan,206,453,40000
comm_base_60,261,2026073261,0,nan,130,310,60000
no_vax_base_ops,260,2026073260,0,nan,855,1890,0
no_vax_enh_ops,260,2026073260,0,nan,170,395,0
comm_base_40,260,2026073260,0,nan,270,658,40000
comm_base_60,260,2026073260,0,nan,144,369,60000
no_vax_base_ops,262,2026073262,0,nan,865,1849,0
no_vax_enh_ops,262,2026073262,0,nan,133,296,0
comm_base_40,262,2026073262,0,nan,231,545,40000
comm_base_60,262,2026073262,0,nan,191,456,60000
no_vax_base_ops,264,2026073264,0,nan,876,1960,0
no_vax_enh_ops,264,2026073264,0,nan,88,209,0
comm_base_40,264,2026073264,0,nan,277,645,40000
comm_base_60,264,2026073264,0,nan,152,389,60000
no_vax_base_ops,263,2026073263,0,nan,1264,2807,0
no_vax_enh_ops,263,2026073263,0,nan,136,292,0
comm_base_40,263,2026073263,0,nan,324,769,40000
comm_base_60,263,2026073263,0,nan,208,497,60000
no_vax_base_ops,265,2026073265,0,nan,758,1664,0
no_vax_enh_ops,265,2026073265,0,nan,112,241,0
comm_base_40,265,2026073265,0,nan,252,562,40000
comm_base_60,265,2026073265,0,nan,137,322,60000
no_vax_base_ops,266,2026073266,0,nan,926,2022,0
no_vax_enh_ops,266,2026073266,0,nan,143,316,0
comm_base_40,266,2026073266,0,nan,363,809,40000
comm_base_60,266,2026073266,0,nan,238,601,60000
no_vax_base_ops,267,2026073267,0,nan,1083,2329,0
no_vax_enh_ops,267,2026073267,0,nan,142,316,0
comm_base_40,267,2026073267,0,nan,243,559,40000
comm_base_60,267,2026073267,0,nan,173,420,60000
no_vax_base_ops,268,2026073268,0,nan,738,1649,0
no_vax_enh_ops,268,2026073268,1,63.549872783937346,53,133,0
comm_base_40,268,2026073268,0,nan,196,492,40000
comm_base_60,268,2026073268,0,nan,125,350,60000
no_vax_base_ops,269,2026073269,0,nan,900,1981,0
no_vax_enh_ops,269,2026073269,0,nan,103,254,0
comm_base_40,269,2026073269,0,nan,272,669,40000
comm_base_60,269,2026073269,0,nan,148,418,60000
no_vax_base_ops,273,2026073273,0,nan,622,1389,0
no_vax_enh_ops,273,2026073273,0,nan,114,272,0
comm_base_40,273,2026073273,0,nan,203,490,40000
comm_base_60,273,2026073273,0,nan,139,346,60000
no_vax_base_ops,272,2026073272,0,nan,485,1022,0
no_vax_enh_ops,272,2026073272,0,nan,93,205,0
comm_base_40,272,2026073272,0,nan,225,508,40000
comm_base_60,272,2026073272,0,nan,97,228,60000
no_vax_base_ops,270,2026073270,0,nan,562,1251,0
no_vax_enh_ops,270,2026073270,1,87.06423196408073,76,199,0
comm_base_40,270,2026073270,0,nan,193,479,40000
comm_base_60,270,2026073270,0,nan,118,336,60000
no_vax_base_ops,271,2026073271,0,nan,670,1416,0
no_vax_enh_ops,271,2026073271,0,nan,123,261,0
comm_base_40,271,2026073271,0,nan,259,594,40000
comm_base_60,271,2026073271,0,nan,181,456,60000
no_vax_base_ops,275,2026073275,0,nan,649,1453,0
no_vax_enh_ops,275,2026073275,1,78.68197624100218,105,234,0
comm_base_40,275,2026073275,0,nan,217,556,40000
comm_base_60,275,2026073275,0,nan,144,388,60000
no_vax_base_ops,277,2026073277,0,nan,877,1934,0
no_vax_enh_ops,277,2026073277,0,nan,175,371,0
comm_base_40,277,2026073277,0,nan,423,982,40000
comm_base_60,277,2026073277,0,nan,231,557,60000
no_vax_base_ops,274,2026073274,0,nan,1184,2475,0
no_vax_enh_ops,274,2026073274,0,nan,155,334,0
comm_base_40,274,2026073274,0,nan,297,686,40000
comm_base_60,274,2026073274,0,nan,200,515,60000
no_vax_base_ops,276,2026073276,0,nan,911,1995,0
no_vax_enh_ops,276,2026073276,0,nan,159,323,0
comm_base_40,276,2026073276,0,nan,259,611,40000
comm_base_60,276,2026073276,0,nan,185,434,60000
no_vax_base_ops,278,2026073278,0,nan,577,1278,0
no_vax_enh_ops,278,2026073278,1,83.71888050229508,112,233,0
comm_base_40,278,2026073278,0,nan,228,487,40000
comm_base_60,278,2026073278,0,nan,128,302,60000
no_vax_base_ops,279,2026073279,0,nan,704,1568,0
no_vax_enh_ops,279,2026073279,0,nan,152,359,0
comm_base_40,279,2026073279,0,nan,313,761,40000
comm_base_60,279,2026073279,0,nan,158,406,60000
no_vax_base_ops,280,2026073280,0,nan,876,1919,0
no_vax_enh_ops,280,2026073280,0,nan,129,253,0
comm_base_40,280,2026073280,0,nan,245,536,40000
comm_base_60,280,2026073280,0,nan,173,391,60000
no_vax_base_ops,281,2026073281,0,nan,721,1648,0
no_vax_enh_ops,281,2026073281,0,nan,106,241,0
comm_base_40,281,2026073281,0,nan,239,582,40000
comm_base_60,281,2026073281,0,nan,180,450,60000
no_vax_base_ops,282,2026073282,0,nan,580,1339,0
no_vax_enh_ops,282,2026073282,0,nan,74,182,0
comm_base_40,282,2026073282,0,nan,257,631,40000
comm_base_60,282,2026073282,0,nan,160,398,60000
no_vax_base_ops,283,2026073283,0,nan,816,1789,0
no_vax_enh_ops,283,2026073283,0,nan,102,230,0
comm_base_40,283,2026073283,0,nan,223,520,40000
comm_base_60,283,2026073283,0,nan,111,275,60000
no_vax_base_ops,285,2026073285,0,nan,793,1766,0
no_vax_enh_ops,285,2026073285,0,nan,84,215,0
comm_base_40,285,2026073285,0,nan,270,658,40000
comm_base_60,285,2026073285,0,nan,133,361,60000
no_vax_base_ops,284,2026073284,0,nan,862,1872,0
no_vax_enh_ops,284,2026073284,0,nan,114,226,0
comm_base_40,284,2026073284,0,nan,256,585,40000
comm_base_60,284,2026073284,0,nan,140,321,60000
no_vax_base_ops,286,2026073286,0,nan,841,1868,0
no_vax_enh_ops,286,2026073286,0,nan,136,329,0
comm_base_40,286,2026073286,0,nan,244,593,40000
comm_base_60,286,2026073286,0,nan,120,338,60000
no_vax_base_ops,287,2026073287,0,nan,695,1498,0
no_vax_enh_ops,287,2026073287,0,nan,120,250,0
comm_base_40,287,2026073287,0,nan,190,428,40000
comm_base_60,287,2026073287,0,nan,110,260,60000
no_vax_base_ops,288,2026073288,0,nan,786,1699,0
no_vax_enh_ops,288,2026073288,0,nan,112,237,0
comm_base_40,288,2026073288,0,nan,265,629,40000
comm_base_60,288,2026073288,0,nan,197,512,60000
no_vax_base_ops,289,2026073289,0,nan,1058,2320,0
no_vax_enh_ops,289,2026073289,0,nan,151,302,0
comm_base_40,289,2026073289,0,nan,327,723,40000
comm_base_60,289,2026073289,0,nan,168,382,60000
no_vax_base_ops,291,2026073291,0,nan,723,1540,0
no_vax_enh_ops,291,2026073291,1,78.5660193546104,114,250,0
comm_base_40,291,2026073291,0,nan,233,536,40000
comm_base_60,291,2026073291,0,nan,149,362,60000
no_vax_base_ops,290,2026073290,0,nan,983,2139,0
no_vax_enh_ops,290,2026073290,1,88.15715840971035,181,434,0
comm_base_40,290,2026073290,0,nan,251,603,40000
comm_base_60,290,2026073290,0,nan,201,529,60000
no_vax_base_ops,293,2026073293,0,nan,798,1782,0
no_vax_enh_ops,293,2026073293,0,nan,130,305,0
comm_base_40,293,2026073293,0,nan,264,634,40000
comm_base_60,293,2026073293,0,nan,178,477,60000
no_vax_base_ops,294,2026073294,0,nan,1006,2260,0
no_vax_enh_ops,294,2026073294,0,nan,108,255,0
comm_base_40,294,2026073294,0,nan,248,587,40000
comm_base_60,294,2026073294,0,nan,149,385,60000
no_vax_base_ops,292,2026073292,0,nan,814,1779,0
no_vax_enh_ops,292,2026073292,0,nan,151,366,0
comm_base_40,292,2026073292,0,nan,208,528,40000
comm_base_60,292,2026073292,0,nan,132,371,60000
no_vax_base_ops,295,2026073295,0,nan,857,1910,0
no_vax_enh_ops,295,2026073295,0,nan,151,349,0
comm_base_40,295,2026073295,0,nan,220,553,40000
comm_base_60,295,2026073295,0,nan,194,523,60000
no_vax_base_ops,296,2026073296,0,nan,926,2014,0
no_vax_enh_ops,296,2026073296,0,nan,166,323,0
comm_base_40,296,2026073296,0,nan,354,843,40000
comm_base_60,296,2026073296,0,nan,204,504,60000
no_vax_base_ops,297,2026073297,0,nan,730,1564,0
no_vax_enh_ops,297,2026073297,0,nan,132,277,0
comm_base_40,297,2026073297,0,nan,245,555,40000
comm_base_60,297,2026073297,0,nan,163,391,60000
no_vax_base_ops,298,2026073298,0,nan,892,1974,0
no_vax_enh_ops,298,2026073298,0,nan,143,284,0
comm_base_40,298,2026073298,0,nan,236,547,40000
comm_base_60,298,2026073298,0,nan,164,383,60000
no_vax_base_ops,299,2026073299,0,nan,671,1452,0
no_vax_enh_ops,299,2026073299,0,nan,114,245,0
comm_base_40,299,2026073299,0,nan,188,435,40000
comm_base_60,299,2026073299,0,nan,110,280,60000
no_vax_base_ops,300,2026073300,0,nan,1087,2373,0
no_vax_enh_ops,300,2026073300,0,nan,165,337,0
comm_base_40,300,2026073300,0,nan,336,777,40000
comm_base_60,300,2026073300,0,nan,244,602,60000
no_vax_base_ops,302,2026073302,0,nan,697,1577,0
no_vax_enh_ops,302,2026073302,0,nan,84,213,0
comm_base_40,302,2026073302,0,nan,170,427,40000
comm_base_60,302,2026073302,0,nan,90,249,60000
no_vax_base_ops,301,2026073301,0,nan,705,1511,0
no_vax_enh_ops,301,2026073301,0,nan,117,256,0
comm_base_40,301,2026073301,0,nan,318,700,40000
comm_base_60,301,2026073301,0,nan,207,472,60000
no_vax_base_ops,303,2026073303,0,nan,670,1471,0
no_vax_enh_ops,303,2026073303,0,nan,131,281,0
comm_base_40,303,2026073303,0,nan,211,492,40000
comm_base_60,303,2026073303,0,nan,137,339,60000
no_vax_base_ops,305,2026073305,0,nan,1144,2582,0
no_vax_enh_ops,305,2026073305,0,nan,98,247,0
comm_base_40,305,2026073305,0,nan,329,788,40000
comm_base_60,305,2026073305,0,nan,193,517,60000
no_vax_base_ops,308,2026073308,0,nan,887,1877,0
no_vax_enh_ops,308,2026073308,0,nan,117,233,0
comm_base_40,308,2026073308,0,nan,222,484,40000
comm_base_60,308,2026073308,0,nan,176,371,60000
no_vax_base_ops,304,2026073304,0,nan,903,2009,0
no_vax_enh_ops,304,2026073304,0,nan,116,239,0
comm_base_40,304,2026073304,0,nan,302,727,40000
comm_base_60,304,2026073304,0,nan,171,460,60000
no_vax_base_ops,306,2026073306,0,nan,688,1485,0
no_vax_enh_ops,306,2026073306,0,nan,103,240,0
comm_base_40,306,2026073306,0,nan,270,612,40000
comm_base_60,306,2026073306,0,nan,133,338,60000
no_vax_base_ops,309,2026073309,0,nan,500,1158,0
no_vax_enh_ops,309,2026073309,1,88.9351300019922,95,241,0
comm_base_40,309,2026073309,0,nan,257,690,40000
comm_base_60,309,2026073309,0,nan,97,268,60000
no_vax_base_ops,307,2026073307,0,nan,919,2079,0
no_vax_enh_ops,307,2026073307,0,nan,135,307,0
comm_base_40,307,2026073307,0,nan,304,713,40000
comm_base_60,307,2026073307,0,nan,113,297,60000
no_vax_base_ops,310,2026073310,0,nan,1003,2331,0
no_vax_enh_ops,310,2026073310,1,85.91032687656559,142,303,0
comm_base_40,310,2026073310,0,nan,378,889,40000
comm_base_60,310,2026073310,0,nan,210,555,60000
no_vax_base_ops,311,2026073311,0,nan,532,1177,0
no_vax_enh_ops,311,2026073311,0,nan,152,318,0
comm_base_40,311,2026073311,0,nan,273,599,40000
comm_base_60,311,2026073311,0,nan,183,432,60000
no_vax_base_ops,312,2026073312,0,nan,733,1566,0
no_vax_enh_ops,312,2026073312,0,nan,105,239,0
comm_base_40,312,2026073312,0,nan,187,441,40000
comm_base_60,312,2026073312,0,nan,113,272,60000
no_vax_base_ops,313,2026073313,0,nan,602,1309,0
no_vax_enh_ops,313,2026073313,0,nan,105,210,0
comm_base_40,313,2026073313,0,nan,206,488,40000
comm_base_60,313,2026073313,0,nan,136,328,60000
no_vax_base_ops,314,2026073314,0,nan,681,1481,0
no_vax_enh_ops,314,2026073314,1,88.95561498094666,104,236,0
comm_base_40,314,2026073314,0,nan,174,427,40000
comm_base_60,314,2026073314,0,nan,144,376,60000
no_vax_base_ops,316,2026073316,0,nan,641,1407,0
no_vax_enh_ops,316,2026073316,1,66.7266063292792,109,240,0
comm_base_40,316,2026073316,0,nan,287,663,40000
comm_base_60,316,2026073316,0,nan,196,463,60000
no_vax_base_ops,315,2026073315,0,nan,735,1563,0
no_vax_enh_ops,315,2026073315,0,nan,108,230,0
comm_base_40,315,2026073315,0,nan,215,501,40000
comm_base_60,315,2026073315,0,nan,144,364,60000
no_vax_base_ops,317,2026073317,0,nan,808,1810,0
no_vax_enh_ops,317,2026073317,0,nan,97,225,0
comm_base_40,317,2026073317,0,nan,307,795,40000
comm_base_60,317,2026073317,0,nan,182,531,60000
no_vax_base_ops,318,2026073318,0,nan,915,1995,0
no_vax_enh_ops,318,2026073318,0,nan,143,274,0
comm_base_40,318,2026073318,0,nan,252,576,40000
comm_base_60,318,2026073318,0,nan,164,367,60000
no_vax_base_ops,319,2026073319,0,nan,930,1995,0
no_vax_enh_ops,319,2026073319,0,nan,159,346,0
comm_base_40,319,2026073319,0,nan,323,783,40000
comm_base_60,319,2026073319,0,nan,218,540,60000
no_vax_base_ops,320,2026073320,0,nan,868,1793,0
no_vax_enh_ops,320,2026073320,0,nan,157,324,0
comm_base_40,320,2026073320,0,nan,378,821,40000
comm_base_60,320,2026073320,0,nan,188,410,60000
no_vax_base_ops,322,2026073322,0,nan,772,1682,0
no_vax_enh_ops,322,2026073322,0,nan,111,239,0
comm_base_40,322,2026073322,0,nan,328,784,40000
comm_base_60,322,2026073322,0,nan,174,422,60000
no_vax_base_ops,323,2026073323,0,nan,892,1904,0
no_vax_enh_ops,323,2026073323,0,nan,96,228,0
comm_base_40,323,2026073323,0,nan,245,578,40000
comm_base_60,323,2026073323,0,nan,134,329,60000
no_vax_base_ops,321,2026073321,0,nan,831,1838,0
no_vax_enh_ops,321,2026073321,0,nan,111,254,0
comm_base_40,321,2026073321,0,nan,280,695,40000
comm_base_60,321,2026073321,0,nan,168,443,60000
no_vax_base_ops,324,2026073324,0,nan,777,1656,0
no_vax_enh_ops,324,2026073324,0,nan,127,296,0
comm_base_40,324,2026073324,0,nan,220,521,40000
comm_base_60,324,2026073324,0,nan,192,467,60000
no_vax_base_ops,325,2026073325,0,nan,765,1719,0
no_vax_enh_ops,325,2026073325,0,nan,154,370,0
comm_base_40,325,2026073325,0,nan,258,654,40000
comm_base_60,325,2026073325,0,nan,181,484,60000
no_vax_base_ops,326,2026073326,0,nan,724,1676,0
no_vax_enh_ops,326,2026073326,0,nan,140,304,0
comm_base_40,326,2026073326,0,nan,251,611,40000
comm_base_60,326,2026073326,0,nan,178,472,60000
no_vax_base_ops,327,2026073327,0,nan,1084,2492,0
no_vax_enh_ops,327,2026073327,0,nan,131,289,0
comm_base_40,327,2026073327,0,nan,328,812,40000
comm_base_60,327,2026073327,0,nan,259,688,60000
no_vax_base_ops,328,2026073328,0,nan,682,1529,0
no_vax_enh_ops,328,2026073328,1,85.34254921519545,106,246,0
comm_base_40,328,2026073328,0,nan,279,681,40000
comm_base_60,328,2026073328,0,nan,126,294,60000
no_vax_base_ops,331,2026073331,0,nan,665,1457,0
no_vax_enh_ops,331,2026073331,0,nan,92,213,0
comm_base_40,331,2026073331,0,nan,219,502,40000
comm_base_60,331,2026073331,0,nan,122,301,60000
no_vax_base_ops,329,2026073329,0,nan,855,1880,0
no_vax_enh_ops,329,2026073329,0,nan,157,319,0
comm_base_40,329,2026073329,0,nan,259,622,40000
comm_base_60,329,2026073329,0,nan,166,399,60000
no_vax_base_ops,330,2026073330,0,nan,1151,2540,0
no_vax_enh_ops,330,2026073330,0,nan,201,447,0
comm_base_40,330,2026073330,0,nan,403,928,40000
comm_base_60,330,2026073330,0,nan,240,593,60000
no_vax_base_ops,332,2026073332,0,nan,653,1461,0
no_vax_enh_ops,332,2026073332,0,nan,177,387,0
comm_base_40,332,2026073332,0,nan,266,642,40000
comm_base_60,332,2026073332,0,nan,133,336,60000
no_vax_base_ops,333,2026073333,0,nan,873,1963,0
no_vax_enh_ops,333,2026073333,0,nan,121,248,0
comm_base_40,333,2026073333,0,nan,276,652,40000
comm_base_60,333,2026073333,0,nan,179,425,60000
no_vax_base_ops,334,2026073334,0,nan,798,1678,0
no_vax_enh_ops,334,2026073334,0,nan,112,235,0
comm_base_40,334,2026073334,0,nan,341,760,40000
comm_base_60,334,2026073334,0,nan,167,383,60000
no_vax_base_ops,335,2026073335,0,nan,993,2200,0
no_vax_enh_ops,335,2026073335,0,nan,133,359,0
comm_base_40,335,2026073335,0,nan,270,683,40000
comm_base_60,335,2026073335,0,nan,152,433,60000
no_vax_base_ops,336,2026073336,0,nan,695,1454,0
no_vax_enh_ops,336,2026073336,0,nan,118,251,0
comm_base_40,336,2026073336,0,nan,246,526,40000
comm_base_60,336,2026073336,0,nan,127,304,60000
no_vax_base_ops,337,2026073337,0,nan,675,1460,0
no_vax_enh_ops,337,2026073337,0,nan,157,354,0
comm_base_40,337,2026073337,0,nan,183,432,40000
comm_base_60,337,2026073337,0,nan,135,345,60000
no_vax_base_ops,338,2026073338,0,nan,1115,2367,0
no_vax_enh_ops,338,2026073338,0,nan,122,263,0
comm_base_40,338,2026073338,0,nan,319,746,40000
comm_base_60,338,2026073338,0,nan,240,587,60000
no_vax_base_ops,339,2026073339,0,nan,956,2094,0
no_vax_enh_ops,339,2026073339,0,nan,140,314,0
comm_base_40,339,2026073339,0,nan,277,684,40000
comm_base_60,339,2026073339,0,nan,184,444,60000
no_vax_base_ops,341,2026073341,0,nan,677,1431,0
no_vax_enh_ops,341,2026073341,0,nan,125,269,0
comm_base_40,341,2026073341,0,nan,205,472,40000
comm_base_60,341,2026073341,0,nan,106,240,60000
no_vax_base_ops,340,2026073340,0,nan,987,2086,0
no_vax_enh_ops,340,2026073340,0,nan,148,323,0
comm_base_40,340,2026073340,0,nan,279,619,40000
comm_base_60,340,2026073340,0,nan,217,493,60000
no_vax_base_ops,342,2026073342,0,nan,799,1775,0
no_vax_enh_ops,342,2026073342,0,nan,111,284,0
comm_base_40,342,2026073342,0,nan,234,573,40000
comm_base_60,342,2026073342,0,nan,160,438,60000
no_vax_base_ops,343,2026073343,0,nan,778,1810,0
no_vax_enh_ops,343,2026073343,1,80.96909671253381,122,281,0
comm_base_40,343,2026073343,0,nan,134,334,40000
comm_base_60,343,2026073343,0,nan,120,310,60000
no_vax_base_ops,345,2026073345,0,nan,979,2125,0
no_vax_enh_ops,345,2026073345,0,nan,176,362,0
comm_base_40,345,2026073345,0,nan,318,724,40000
comm_base_60,345,2026073345,0,nan,187,451,60000
no_vax_base_ops,344,2026073344,0,nan,863,1983,0
no_vax_enh_ops,344,2026073344,0,nan,150,312,0
comm_base_40,344,2026073344,0,nan,297,697,40000
comm_base_60,344,2026073344,0,nan,196,474,60000
no_vax_base_ops,346,2026073346,0,nan,895,2014,0
no_vax_enh_ops,346,2026073346,0,nan,180,385,0
comm_base_40,346,2026073346,0,nan,187,445,40000
comm_base_60,346,2026073346,0,nan,140,350,60000
no_vax_base_ops,347,2026073347,0,nan,757,1603,0
no_vax_enh_ops,347,2026073347,0,nan,131,289,0
comm_base_40,347,2026073347,0,nan,263,598,40000
comm_base_60,347,2026073347,0,nan,170,420,60000
no_vax_base_ops,348,2026073348,0,nan,714,1606,0
no_vax_enh_ops,348,2026073348,0,nan,124,241,0
comm_base_40,348,2026073348,0,nan,231,492,40000
comm_base_60,348,2026073348,0,nan,156,365,60000
no_vax_base_ops,349,2026073349,0,nan,692,1484,0
no_vax_enh_ops,349,2026073349,0,nan,127,253,0
comm_base_40,349,2026073349,0,nan,233,515,40000
comm_base_60,349,2026073349,0,nan,146,329,60000
no_vax_base_ops,350,2026073350,0,nan,1055,2376,0
no_vax_enh_ops,350,2026073350,0,nan,136,295,0
comm_base_40,350,2026073350,0,nan,324,781,40000
comm_base_60,350,2026073350,0,nan,149,368,60000
no_vax_base_ops,352,2026073352,0,nan,533,1155,0
no_vax_enh_ops,352,2026073352,0,nan,142,302,0
comm_base_40,352,2026073352,0,nan,274,644,40000
comm_base_60,352,2026073352,0,nan,136,329,60000
no_vax_base_ops,351,2026073351,0,nan,927,2023,0
no_vax_enh_ops,351,2026073351,1,89.26435849391322,95,246,0
comm_base_40,351,2026073351,0,nan,209,550,40000
comm_base_60,351,2026073351,0,nan,109,321,60000
no_vax_base_ops,353,2026073353,0,nan,1076,2304,0
no_vax_enh_ops,353,2026073353,0,nan,138,281,0
comm_base_40,353,2026073353,0,nan,373,820,40000
comm_base_60,353,2026073353,0,nan,227,566,60000
no_vax_base_ops,354,2026073354,0,nan,665,1431,0
no_vax_enh_ops,354,2026073354,0,nan,91,218,0
comm_base_40,354,2026073354,0,nan,163,390,40000
comm_base_60,354,2026073354,0,nan,132,332,60000
no_vax_base_ops,355,2026073355,0,nan,905,1971,0
no_vax_enh_ops,355,2026073355,0,nan,119,263,0
comm_base_40,355,2026073355,0,nan,312,765,40000
comm_base_60,355,2026073355,0,nan,163,405,60000
no_vax_base_ops,356,2026073356,0,nan,815,1837,0
no_vax_enh_ops,356,2026073356,0,nan,115,260,0
comm_base_40,356,2026073356,0,nan,257,638,40000
comm_base_60,356,2026073356,0,nan,134,366,60000
no_vax_base_ops,357,2026073357,0,nan,987,2309,0
no_vax_enh_ops,357,2026073357,0,nan,140,313,0
comm_base_40,357,2026073357,0,nan,287,718,40000
comm_base_60,357,2026073357,0,nan,194,511,60000
no_vax_base_ops,359,2026073359,0,nan,531,1163,0
no_vax_enh_ops,359,2026073359,0,nan,85,207,0
comm_base_40,359,2026073359,0,nan,193,472,40000
comm_base_60,359,2026073359,0,nan,136,351,60000
no_vax_base_ops,358,2026073358,0,nan,759,1577,0
no_vax_enh_ops,358,2026073358,1,88.0880834624984,100,245,0
comm_base_40,358,2026073358,0,nan,315,703,40000
comm_base_60,358,2026073358,0,nan,182,449,60000
no_vax_base_ops,360,2026073360,0,nan,840,1837,0
no_vax_enh_ops,360,2026073360,0,nan,163,340,0
comm_base_40,360,2026073360,0,nan,318,709,40000
comm_base_60,360,2026073360,0,nan,132,311,60000
no_vax_base_ops,361,2026073361,0,nan,997,2158,0
no_vax_enh_ops,361,2026073361,0,nan,122,262,0
comm_base_40,361,2026073361,0,nan,235,551,40000
comm_base_60,361,2026073361,0,nan,154,382,60000
no_vax_base_ops,362,2026073362,0,nan,719,1682,0
no_vax_enh_ops,362,2026073362,0,nan,121,278,0
comm_base_40,362,2026073362,0,nan,219,529,40000
comm_base_60,362,2026073362,0,nan,180,438,60000
no_vax_base_ops,364,2026073364,0,nan,1001,2153,0
no_vax_enh_ops,364,2026073364,0,nan,164,356,0
comm_base_40,364,2026073364,0,nan,376,849,40000
comm_base_60,364,2026073364,0,nan,225,516,60000
no_vax_base_ops,363,2026073363,0,nan,1167,2653,0
no_vax_enh_ops,363,2026073363,0,nan,151,327,0
comm_base_40,363,2026073363,0,nan,331,806,40000
comm_base_60,363,2026073363,0,nan,193,479,60000
no_vax_base_ops,365,2026073365,0,nan,810,1830,0
no_vax_enh_ops,365,2026073365,0,nan,124,295,0
comm_base_40,365,2026073365,0,nan,265,671,40000
comm_base_60,365,2026073365,0,nan,134,360,60000
no_vax_base_ops,367,2026073367,0,nan,875,1935,0
no_vax_enh_ops,367,2026073367,0,nan,121,302,0
comm_base_40,367,2026073367,0,nan,164,436,40000
comm_base_60,367,2026073367,0,nan,162,442,60000
no_vax_base_ops,366,2026073366,0,nan,805,1776,0
no_vax_enh_ops,366,2026073366,0,nan,130,283,0
comm_base_40,366,2026073366,0,nan,170,413,40000
comm_base_60,366,2026073366,0,nan,171,413,60000
no_vax_base_ops,368,2026073368,0,nan,823,1885,0
no_vax_enh_ops,368,2026073368,0,nan,110,266,0
comm_base_40,368,2026073368,0,nan,288,766,40000
comm_base_60,368,2026073368,0,nan,209,589,60000
no_vax_base_ops,370,2026073370,0,nan,591,1236,0
no_vax_enh_ops,370,2026073370,0,nan,111,253,0
comm_base_40,370,2026073370,0,nan,234,539,40000
comm_base_60,370,2026073370,0,nan,125,307,60000
no_vax_base_ops,371,2026073371,0,nan,793,1726,0
no_vax_enh_ops,371,2026073371,0,nan,132,276,0
comm_base_40,371,2026073371,0,nan,252,577,40000
comm_base_60,371,2026073371,0,nan,171,379,60000
no_vax_base_ops,369,2026073369,0,nan,725,1636,0
no_vax_enh_ops,369,2026073369,0,nan,98,225,0
comm_base_40,369,2026073369,0,nan,246,571,40000
comm_base_60,369,2026073369,1,89.75796485237595,102,258,60000
no_vax_base_ops,372,2026073372,0,nan,867,1876,0
no_vax_enh_ops,372,2026073372,0,nan,116,269,0
comm_base_40,372,2026073372,0,nan,285,638,40000
comm_base_60,372,2026073372,0,nan,207,507,60000
no_vax_base_ops,373,2026073373,0,nan,740,1646,0
no_vax_enh_ops,373,2026073373,0,nan,183,382,0
comm_base_40,373,2026073373,0,nan,228,527,40000
comm_base_60,373,2026073373,0,nan,148,353,60000
no_vax_base_ops,376,2026073376,0,nan,832,1837,0
no_vax_enh_ops,376,2026073376,0,nan,106,239,0
comm_base_40,376,2026073376,0,nan,303,760,40000
comm_base_60,376,2026073376,0,nan,199,501,60000
no_vax_base_ops,375,2026073375,0,nan,515,1200,0
